	Tweet	Valence score
562	ha freshers blues would love ha nice tshirt vote pedro	0
563	ghost stefano reflects grim indignity murdered corrupt cops faux love days	2
564	surfer girl speak language anymore justsaying sadness	2
565	let discourage one best ideas yet	0
566	always no longer sober feels like wana start ul	2
567	put winter duvet ☃️❄️🌬☔️	0
568	grateful novel award promo rt blessings dewayne hyatt hippie loves grind blues florida	0
569	hi hate unhappy bill keeps going unique features want plan roberts	0
570	ever grow weary good see headlines look trend lines hope cgi	0
571	life short frowning long	0
572	oh btw month depression free time got relapse superb depression	3
573	jay brad pitt cheated bey stayed angie left cheaters love lust sex couples relationships date marriage divorce	0
574	want pour tears someone right tired upset sad	3
575	blues bar	0
576	onto know secretly pine masculine order objective morality disciplined transcendent pursuits	0
577	theyve substituted hood badge gun public opinion indictment charlotte police dark sadtimes america race	2
578	worried felt safe unhappy	3
579	dull sleeping hour na crew patches rude mechanicals amndbots	1
580	depressing freaking close	2
581	got diagnosed severe extreme depression know difference two lol	3
582	whole vanre extradition might turn pandora box jt no idea murky corrupt guanxi china toad vs dada	0
583	extreme sadness	3
584	peoplelikemebecause unknown reason try discourage	0
585	scared present front class severe anxiety whats sad sometimes go get ur depression checked imediately	2
586	distraught candice pout piss	3
587	although expect trumpie understand difference real things pretend things	0
588	hakyeon takes attention happily perching wonshik shoulder sulk jaehwan accidentally caused tiny explosion	0
589	pine nut chestnut peanut wait wrong film	0
590	rory starts would group look like hideki walker throw reed knox pine	0
591	included maximum sadness	2
592	fear not truth even gloomy counterfeit berl katznelson	1
593	lord make instrument peace hate let sow love injury pardon despair hope	1
594	hermione sort thank sliding plate away frowning ron continued	0
595	post series depression quite bad get better bet someone pick novel soon west	1
596	way hard not get discouraged	2
597	flight crashed lost island lost	0
598	proud understands shows love thought compassion not done clouded way	0
599	historic evangelical wonder donatists point dreadful clergy fmr circles	2
600	feel like drowning depression anxiety falure worthless	3
601	meghan teaching blues keyboard fundamentals ii classical majors like wtf	0
602	xdd song not weary	2
603	sobriety® trying make sober fashionable… done zeroalcohol soberoctober clubsoda nomorehangovers sober	0
604	blues bob haddrell amp guests nfri rd sep pm pm blues free tunbridgewells	0
605	got super speeder lost license months 😩🔫	2
606	ff love amp support always eliza neals rocks blues music friends 😎🎸	0
607	snores tl boredom sunk	0
608	nd step beating anxiety depression realising not waiting take action	1
609	sober days lmao	0
610	asked gate crash dumb idiosyncrasies sober people analyzing situation	0
611	hate post con blues avoided plague yay yay constant hand sanitizer	1
612	sigh got depressing	3
613	sorry main twitter im depress	3
614	breakfast seen blew cereal sink	0
615	leopard never changes spots lost	0
616	gabriel would eventually start frowning gaining conciousness apparently really painful tears formed	2
617	facebook depressing without even two apps want logging missed least two interesting events	3
618	depress comparing no comparisons	1
619	ok disgusted dishearten presidential race let stop voting matters	2
620	shit hurting heart serious	3
621	thankyoucgi not grow weary good cgi	0
622	really offer sacrifice daily keep safe sad	2
623	nooooo poor blue bell not	2
624	tell supposed feel broken hateful guilty love sadness	3
625	thank god warned walked sink cause lord knows would sick stomach would wanted sue lbvfs	1
626	wait go work tomorrow high fuck fever sarcasm nhopefully feel better tomorrow nbut doubt pessimism	2
627	sadly think see tour fun gonna rock 🎉👌🏻💙 hotformetour	0
628	ohh silver lake came lot guys stayed	0
629	no one wants win wild card play cubs road	0
630	accepted flaws no one use quote mentalhealth psychology depression anxiety	3
631	fret many opportunities life worry one not working	0
632	oh get depression happy think tried thousands times already not helping	3
633	way get hold depressing	2
634	sky news still pushing brexit gloom line managing ignore fact simply not happening future	0
635	defining terms opposition clouded mirror phenomena almost always mistake	1
636	stumbling block pessimist stepping stone optimist	0
637	pessimist someone opportunity knocks complains noise	0
638	see difference courting appealing women vs deception amp pressure depressing	2
639	hashtag things kids always tell stop 😭😭😭😭😭 sadness	2
640	thought pretty solid gpa kin major look average dpt programs feel even discouraged	3
641	stopped watching gotham cause dropped tabitha barb relationship made pine main	1
642	refuge recovery boston weds pm healing support addiction recovery buddhism meditation sober cambma meeting harvardsq	0
643	doom gloom want hear lovely things airbnb	1
644	saw dreams dashed amp amp divided like million stars night sky wished amp amp sparkling amp amp broken	2
645	hi little late lost girl think awesome south afrikaans	0
646	eyes stayed glued monitor not turning away anything	0
647	dying dull dreary affair advice nothing whatever somerset maughm	2
648	god knows things happen sometimes hard understand sad prayingforyou	3
649	wish appreciated turn taken care want break tired lost	3
650	liked not moping around episode moment emotional weakness felt sorry	1
651	naoto nod also like tha bands also frown bands papa roach concert	1
652	condolences jc georges family	3
653	penny dreadful temporada	1
654	aaahhhh little soothe soul music blues	0
655	everything dream stayed	0
656	pro lifers condemning menforchoice seen criticize dismal american foster care adoption system	1
657	lgbt person tell someone else identify valid sad everything stand	2
658	rich fumes sullen sences cheer	0
659	sad man leaves work little bit late worst fear oh no get stopped police ourworld	2
660	ffs tate thought wind willows serious play wait see play singing badger 😩😂	0
661	depressing watch news today bullet news rape wrong people india shameless depressing	3
662	alt hunger pine	0
663	finally watched hungergamesmockingjay morning sadly feel little disappointed toomuchhype	1
664	lost faded	3
665	click cupcake no vehicles available sadness	3
666	stay gloomy get cold pls	2
667	dont play master noob want win serious	0
668	depression sucks	3
669	kinda depressing hey	2
670	got short fuse im sober	0
671	well stomach cramps not make spin class easier body hate digesting porridge much spinning sulk	2
672	returned dead desire clean apartment eat something garbage managing depression	2
673	sad truth	1
674	might donate money stop shit pessimist	2
675	despondent	3
676	bought pack two medallion beef steaks got home cooked one steak pork one unhappy mother 🐮🐷	0
677	nearly dropped phone sink hahahaha	0
678	people stealing things work quite damper day going wear pajamas day	3
679	got serious hyper predator heckler situation	1
680	lisa getting want time ultimately leave unfulfilled joyless	1
681	pleased know family blues	0
682	one ep despair arc made happy going back future arc upset	3
683	shines good deed weary world roald dahl charlie chocolate factory	0
684	working blanchardstown shopping centre years figured today marks amp spencer lost	0
685	wearing black tomorrow mourn 😭💔	3
686	😑😑😑 lt moment finish netflix series nothing else watch depression	3
687	unfortunate years im still struggling depression smh	3
688	interesting photo mono lisa crying well whole scene depressing ele	3
689	dobetter two carriages birmingham hereford no room stand anymore friday commute unhappy	2
690	🙂ty often conflate two depression sadness different reminded mhchat	2
691	need mask gladly make donation help ur name mr ty rex first initial serious	0
692	still trying sort suppose also high expectations sadness	3
693	know truth public figuring words mean nothing unhappy mean troubled vile bully	2
694	nothings working feeling life edgecould go either way lost reason living jesuschristhealssavesask fatloss	2
695	disappointment nhe fakes pout starts chuckle	1
696	getting use not phone sad	2
697	mhchat childhood experiences inform adult relationships associative memories not question ability process	0
698	im pretty sure cause ever since saturday ive super sad lol	2
699	pout tips edge definitely agin feic bakes full make boots heels	1
700	joyful hope patient affliction faithful prayer romans	0
701	good morning chirpy springequinox pensive sister autumnequinox perfect day however expressed 🌹🍁🌓☯️ thebeautyofbalance	0
702	sulky pants	0
703	think val might going week take rest week work mourn sure understand gbbo	2
704	stars shine nyou know feel nscent pine nyou know feel nfreedom mine ni know feel ni feelin good	0
705	want pour tears someone right tired upset	3
706	biggest joke life kardashian jenner stans lives dull parents must proud	0
707	see october th ready tear keeptalkin wreckinso brandonmanitoba country rock blues	0
708	im really constipated depressing	3
709	hi guys lessons via skype contact info skype lesson basslessons teacher free lesson music groove rock blues	0
710	keep feeling heaviness left hand look awe every single time 😍💍 notusedtoit imafiancée wut	0
711	grim despair feeling look self family hubby fought years country worked years govt gt	3
712	happens vegas origin thats prevelant sadly	2
713	might pout star baker tho	0
714	walk darkness despondency sc verses memorized shine light heart ex lam despondency	2
715	ive felt surprisingly gloomy bad scouts today recognize rng yeah didnt spend many gems	2
716	aqw always stayed art style competition create detailed art time	0
717	fret guy mad elected might get real job	0
718	sadly least years point even low info selfie lovers voted say enough enough	1
719	migraine hangover day stood dishes exhausted gad depression amp chronic pain anxiety depression pain	3
720	let know sober	0
721	beyond sadness point done inside live cptsd bpd always pity party	3
722	jersey gloves dark	0
723	ima kitchen sink	0
724	blues blues	1
725	hope instinct reasoning human mind could kill animal never knew despair	2
726	terencecutcher tulsa man onthe helicopter said looks like bad dude problem see black see bad sad	2
727	candice constantly pout gbbo 💄😒	0
728	service cleveland oh going unhappy	3
729	train pitch black outside no idea travel whereami lost adventure	1
730	btw offended policy wonks one real proposal eliminate subminimum wage probably good might discourage hiring disabled	2
731	oldest cat pisses always weary kennen senile kinda recently shes sweet attacked bit	2
732	smokeys dad sad	3
733	droop leggings wearing xxxl	0
734	true sonicsatam serious bit dark aosth like super goofy looney toonie degree	0
735	feeling horribly depressed despondent life future always knows say	2
736	spooky night disney fortwilderness campground disneyworld powerfailure dark	1
737	get lost neighborhood use gps phone find way lost googlemaps blondmoment	0
738	ldf shall weekend spraypainting greenwichmarket core lilylou fret amp benoakley	0
739	person dislikes fall firstdayoffall leaves thingsdie depressing cold noflipflops 👎🏾👎🏽👎🏻🍂🍁	3
740	high fantasy feel like could make melancholy college age slice life thing work	0
741	evil corrupt fuck still knocking wrong people die telling job grim reaper	2
742	become dreary also yes	1
743	often disturbed people find appropriate acceptable not funny cute adults find stuff humorous	2
744	juniors wearing purple ollafest fighting alarm need wake german sadness	2
745	wait hours call back cancel order placed already spending hours phone	1
746	trump supporters not clue meaning words used like sad nevertrump	2
747	never switched stayed person since day one	0
748	turn frown upside	0
749	worst affliction someone know ever convinced	1
750	failure delivery time customer pay rupees not good unhappy	2
751	nl top bureaucrat director group formed oppose nl top megaproject nlpoli never dull	0
752	fam seems fun photo booth able instantly post twitter wait till sober see hot mess	0
753	inadequacy slithers ears wraps around neck like boys wants love mpy vss quote depression poetry	2
754	candice pout gonna take someone eye mate gbbo	0
755	weird time world change enlightenment gloomy weird sigh imaginepeace imaginelove unite	3
756	sometimes think british political landscape desolate look foaming wasteland us think ok	1
757	world serious issues go therapy	3
758	huh always fault gt huff sulk	3
759	people want go pine ridge little wound oelrichs starting think transferring wanna stay cloud decisions man	0
760	whole hijacked argument argument used ban discourage display st george cross shame	2
761	history repeating gaa culture dare anyone think ok discourage irish person attending match final	1
762	leave	2
763	sadly history teacher talked fuck remember	2
764	sad not film story knows could ploy escalate tension unverified report no hype	1
765	happy anger sad melancholy confusion woodspurge	3
766	aired radio filmed lots fans pond wales	0
767	good already hit rock bottom even though two seasons away new depths despair playoffs njdevils	2
768	lost bag stillwaiting go home indays dm info rung times day wheresmybag	2
769	weeks course kitchen sink thrown still pulling knives forks ears	2
770	marcus roho dreadful	1
771	eun im really unhappy dont like like pls dont nyall okay loves	2
772	haha no sorry grim even disturbed amp im starting lose trust twitter generally	1
773	really offer sacrifice daily keep safe	0
774	rm win game last minutes madridistas say cules stayed long watching rm win end disgusting fanbase	1
775	bain life drive cash point shop change pound coins gym bastard sunbed grim	2
776	hartramsey suplift still discouraged means listening wrong voices amp looking wrong source look lord	0
777	luckily helped good people also managed free depression unfortunately lasted little	3
778	since sober life hard	3
779	oh goodness loving rainy day head creative cap amp get lost thoughts kind day ☺️ art create biz	0
780	sad day st day fall dislike fall love summer firstdayoffall goodbyesummer sadness bathingsuitsforever	2
781	goodbye despair	1
782	itching something serious rn slept considering taking like benadryl min nap itching badly wow	2
783	say attract see maybe pessimist wanna take chances lol wait relocate	0
784	age times beautiful sad	1
785	dont sad btw good night davina go sleep larh	0
786	got paid vacuum rat poop never dull day biology department	1
787	dream last night chris brown created diss track drake rihanna called hit first 😳😳 dark	0
788	official got touch issue not addressed unhappy patheticservices	3
789	unhappy	1
790	feel conductor tonight obviously taken grief last weeks sounds weary apologising	2
791	tried get earlier flt day turnd away bcuz late agent let pas silvereliteleftbehind	1
792	stg pine bluff morning piss even damn shoes came size know said 🙄🙄🙄🙄 fml	2
793	hard tell pic mistake either way nothing said initially race took ignorant	0
794	footage didn’t make mix—don’t get discouraged ran room beat week	0
795	yes lia join dark side	0
796	hate ads depression amp mentalhealth meds something doctor determine everyone different ssri	1
797	would frown bit folding arms every time need assistance someone expects lil	2
798	makes somewhat gloomy	3
799	unhappy someone fucking tell unhappy leave go fuckin around people side	2
800	msm relentlessly saying dt win depress gop turnout amp provide cover stolen election	2
801	little hour away arrive soon not fret	0
802	let know	0
803	learning trust god quiet troubled amp restless heart bring peace weary soul amp eliminate hopelessness addiction	0
804	thank shall mourn	2
805	recession economic gloom brightest stars shine darkest nights html webdesign rocks rtblitz finovate wlsb	1
806	foot frowning	0
807	miss guy always make sulk	2
808	otherwise committing crime soul sober ppl know good bad	1
809	yeah home nstill feeling mixed inside amp kinda gloomy little optimistic figure	1
810	said not not play hrc campaigning oh not discourage rd party vote true	0
811	ordered vacation bathing suits one less thing fret	0
812	red one would look super pretty bronzy glowy nude lip makeup look rd black would pretty dark lip	0
813	nutella pine green forget nots ivory frozen god	0
814	maybe sleep chem book head sink brain	1
815	producer mixing mastering songs murky notebook mixtape nthe tape soon free download 🔥🎶💨💯	0
816	stayed block almost season got people good game no one seemed	0
817	oh dear watch woman pout well	1
818	dark room minutes failed every time tried developing photo frustrated	2
819	“optimism may sometimes delusional pessimism always delusional —alan cohen believe	0
820	god give pain mess stress take heavy load amen stress mess pain depression sadness	3
821	totally get said no donuts times one week lost lbs get discouraged not linear	1
822	not grow weary good	0
823	health think depression feel like	3
824	headed mdw layover slc got food wrong move bailed food amp barely made wannagetaway contest sad	3
825	least crystal every part portrayed wrong dark atmosphere fact mamoru brainwashed	2
826	lost	2
827	hi dom saw notts county away looking mufc away ticket pay blues	1
828	cell hold charge sadness	2
829	literally gloomy hour	3
830	example catching gloom would yield oddish candies catching vileplume would yield	0
831	perched unfortunately wrapped heavy chains sink	1
832	peoplelikemebecause see happy exterior not hopelessness sometimes feel inside anxiety anxietyprobz	3
833	well course progress sake progress must discouraged problem substance rhetoric	0
834	nso sadden nspunky beautiful dog na sad story lovely happy nan loved dog nplay little one fun nare loved	1
835	would give nto feel sunlight face nwhat would give nto lost embrace fallen	2
836	get weary well faith god prayer	0
837	wearing black tomorrow continue mourn lives recent victims police brutality blackout wu	3
838	really want read fic found serious room full memes	0
839	feels like lost best friend lost fml missingyou	3
840	call laying bed moping like intend next months	3
841	stayed school cause nobody	0
842	hannah stop mournful chill	0
843	take heart amid deepening gloom dog finally getting enough cheese national lampoon deteriorada	1
844	want help depression give office call learn tms may treatment waiting	1
845	sejejs says cibulskis missed time rd period due injury comment serious apparently not doctor	1
846	amp one like mine comes patchy dark color tho	0
847	hennessey dreadful mutch even pitch fryers depth unfortunately cpfc	2
848	literally eat creamy pesto pasta topped grilled chicken sun dried tomatoes asparagus pine nuts every single day life	0
849	wants body look certain way eats cookies mac cheese kitchen sink small neighbor child	0
850	true also escape almost car sunk	0
851	one point dsp claims yters lost half viewership using direct capture search changes happened	0
852	blessed mourn comforted mt	0
853	aaahhhh little soothe soul music	0
854	never dull moment hope gd trip	0
855	“do not fret not cool humans follow become instantly cool bot	0
856	let mrrobot binge begin nerdshow compelling dark	0
857	cuddling literally kills depression relieves anxiety strengthens immune system	0
858	honestly depression kicking ass lately	3
859	isaiah nthose trust lord find new strength nthey soar high wings like eagles nthey run not grow weary	0
860	know man assume heated argument penis sad	2
861	strong amp courageous not terrified discouraged lord god wherever go	0
862	turn frown upside buddy	0
863	september dull get superseptember jumia food new user order place barcelos shawarma amp co	0
864	ff soul blues amp rock band music heart nwith soul amp passion nxx xx	0
865	blame manager watching players play abysmal team dreadful jose save us no one mufc	2
866	good takes muscles frown smile	0
867	think go work tomorrow since val left gbbo need day mourn	3
868	old person handle stuff lol left get back sober	1
869	boy oh boy weekday schedule crazy no matter tired whatever takes keep smile kai face frown	0
870	think become buddha recovery addiction sober sobriety	0
871	heading home cut grass heat wanna go eat somewhere air conditioned pout adultingistheworst	0
872	nconfidence held despite constant continual doom gloom	2
873	feel like appendix purpose sad depressed depression alone lonely broken sadness cry hurt crying life	3
874	gratitude recovery health love god conscious drive hope perseverance wealthy home kids socal recoveryfit youthful sober	0
875	let get drunk tell things afraid say sober	0
876	people already talks halloween nyou get dark music go gothic bloody halloweenhorrornights	0
877	well hopes today no go unhappy	3
878	learning college atm sylvia plath stalin purges natural disasters gloomy af	3
879	fellaini playing ahead guy let sink	0
880	thanks making super sad pizza freepizza	1
881	pessimist sees difficulty every opportunity optimist sees opportunity every difficulty n― winston churchill quote	0
882	complaining pessimism regret anger get	1
883	depression judging exposing everyone helping	1
884	soooo badly want dye hair dark never dark soooo torn 😭😭😭	1
885	sober equivalent bar women restroom salon everyone compliments amp become friends love	0
886	ok thats weeks not able sign time move amp find another app strongly discourage nikerun	1
887	grim piece laughter stricken day	2
888	supposed dark gritty though	0
889	dentist said going numb front lip feel got lips like pete burns right pout	0
890	darius article convinced time money sunk igda past years wasted good read	1
891	“dyslexia affliction frozen genius ”― stephen richards	0
892	caballero passing remains absolutely dreadful see	2
893	frown cup cheeks hands step aside angela care know else	2
894	it’s possible changing meds best not done stress difficult tell part despair circumstantial drugs	3
895	know mourn loss stitch great escape see kind cost cutting parks really care	2
896	city famous shambles sadly old street centre plays second fiddle stadium debacle nowadays	2
897	feeling gloomy	3
898	sober time get shit faced	0
899	well unhappy way played right	2
900	cause fail pass refuse sober	2
901	rappers stayed true game rich	0
902	told therapist dance team unhappy	1
903	oh yes males colourful females dull blend environment	0
904	sometimes believe made far days threw demons got sober clean started recovery sobriety	0
905	september still battling situation said handled march year unacceptable	2
906	help feel melancholic	3
907	mourn ha ambe ruined ongoing shitpost tony crimes hijacked not vaguely racist memers	2
908	good shorty much offer amp sad niggas even see right front face late	1
909	sometimes takes sadness know happiness noise appreciate silence absence value presence	2
910	loving long otisredding blues	0
911	never taste happiness perfection fortunate successes mixed sadness success perfection fortunate mixed	1
912	wearing yellow today bring little sunshine gloomy day yourewelcome	0
913	varsity pine riding	0
914	playing yung fav song ni chavs sober	0
915	came ba least passengers broken bags new suitcase unhappy customer	3
916	wrinkles merely hide frown mark twain	0
917	community policing lost	0
918	wish could live reality grieve people never met bad got brothers dying left right	3
919	people trying hard hate cam newton without understanding position	0
920	brad pitt investigated child abuse got really dark	1
921	sadly sort poster died afaik	2
922	pussies dark	0
923	mom told yesterday looking grim started driving told turn around sick	2
924	aw no problem felt like speaking felt want overcome not discouraged	0
925	pour sink let drink	0
926	removal regardless cost lamentable answer ajvksk	0
927	never call sober	2
928	please could clouded passion emotion leads truth	1
929	hello fellow horror creepy dark stange story fans day followme followback	0
930	day lost	1
931	long day thank goodness bake brighten weary wednesday gbbo	0
932	no pessimist ever discovered secret stars sailed uncharted land opened new doorway human spirit keller	0
933	back forest drama nfrom forest music series nature dark art photography finland	0
934	serious respect man pull bun better like maybe teach ways	0
935	playing september pm demetria taylor blues	0
936	using fear state views not getting facts making serious statement	0
937	still favorite person df besides grim	0
938	watched django unchained people may frown titter delight	0
939	grim mate	1
940	turn grumpy frown upside nyou something next impossible today	0
941	lol awarded “f” bomb trophy autodealerlive serious	0
942	peoplelikemebecause see happy exterior not hopelessness sometimes feel inside depression anxiety anxietyprobz	3
943	per capita income almost like us gini coefficient dismal ambitions high output zero	2
944	sadly dude yell frogs name clinton rally one day changed everything	0
945	haha bro sadly married man 😩😩	2
946	orion eyes narrowed gazed girl ice cold blues meeting softer usual green instinct told	0
947	knew going would definitely buy live texas play dfs depress	2
948	lost lbs since got married eating healthy amp ive gone mile mile weeks areyousureimagedout fitness	0
949	feel like singing song human sadness julian cassablancas voidz sad music depression sad sadness	3
950	back big time selection last night absolutely buzzing bring roaches sg kickittomehigh nswgaa blues statevstate	0
951	make feel vigorous fine kill said hestia display despair rather joyful	1
952	maybe keep white mouths shut let people targeted speak mourn	3
953	well hear girls attracted men look like dad serious	0
954	wonder guy broke penis sex serious	0
955	put damper mood	2
956	honestly feel nothing towards either parents pretty depressing	3
957	childood experiences leave permanent deep sadness adult underlie everything mhchat	3
958	carry wayward son peace done lay weary head rest cry no supernatural	0
959	weather sure matches mood state today gloomy	3
960	start mournful kick major key last verse good guys win change words existing song	2
961	coincidence turn tv etc amp listen amp watch objective captureyourmind fear amp depression findgodnow	2
962	mannn count many times pr power grid needs serious updating conversation	1
963	see primary care doctor prescribe meds refer psychiatrist eval mess depression	1
964	payet goes either jan seasons end say blame boy must disheartened seeing mo	2
965	know apples turn brown enzyme called polyphenol oxidase reacts oxygen well dull applefacts 🤓🍏	0
966	cureforinsomnia left said doom amp gloom trump train much fun	1
967	candice pout gets preposterous week week gone bit jack nicholson joker gbbo	0
968	absolutely boring big manchester united fan nd really disappointing see play ths dull boring way	2
969	stayed dubai	3
970	two blankets hoody still no eternal sunshine mope	2
971	ok really sunk seeing hours wow 🙄🙄	0
972	messin wait see serious brilliant stuff	0
973	old sadly	2
974	told chiropractor good time not long time questioned habits yet unnerved doctor	0
975	strong cause weak ni beautiful cause know flaws ni fearless cause afraid ni laugh cause known sadness	1
976	nsure mind clouded	0
977	call pessimist think therapy fix whatever wrong anthony weiner	1
978	rough situations around schalke werder bremen start campaign bremen dashed late new manager	1
979	honestly know unhappy time want stop unhappy depression itnevergoes	3
980	unhappy redbus cc talked week still initiate refund transaction	2
981	think huffing pine tar use bat gripping	0
982	lost friend	2
983	sigh depression saddness afterellen shitsucks	3
984	amateur author twitter might depressing thing ever seen	3
985	thanks making super sad pizza sad freepizza	1
986	n— momentarily disappeared solemnity anxiety lacing features ran get	2
987	heading home cut grass heat wanna go eat somewhere air conditioned adultingistheworst	2
988	nigga even look real family 🙄😂 sad	3
989	someone tells needa smile like excuse frowning even harder happy	1
990	charlotteprotest wait facts video hate ask questions later sad protest policeshootings suggestions	3
991	season penny dreadful netflix well afternoon filled	0
992	team big bayern like play football pitch fucking dreadful certainly no emirates pitch anyway	2
993	season greys anatomy premieres today season sadness	2
994	lost heart dark underneath stars	1
995	cope wi sour face tiny pout 😡😡	2
996	morons smfh lackadaisical	0
997	mixed emotions sadness anxietymaybe missingfriends growingupsucks lostfriends wheresthetruefriends complications	2
998	sorrow grim reminder bad video games could get bit trigger happy times rip mgs	2
999	last weeks dreadful opening old wounds gossip others evil spill thier lips melancholy sadnnes	3
1000	life short dont shoot worries sadness grief	2
1001	regret things tempered time regret things not inconsolable sydney harris	0
1002	wanna go work want money sad	3
1003	hurting ndoesn mean hurt ndoesn mean get nwhat deserved nno better no worse lost	2
1004	think fully sunk val gone yet	2
1005	ghanaians need wear black mourn tho walk naked dodges stones na joke na☹	0
1006	genuinely grim stuff century history sold porn baron twats minty new stadium urgh	2
1007	give smiling emoticon ya dont like idea frowning gt lt	0
1008	shoutout drunk man bus pissed bottle seats	1
1009	getting excited play main stage sunday oct jazzholiday riesbrothers rock jam	0
1010	change dark images look different look like forest	1
1011	common app randomly logged writing last part college essay lost 😭😭😭	3
1012	literally makes depress tbh	3
1013	ah lost mah train thunk	0
1014	hope goal comes soon either side otherwise serious threat dull frustrating game coys	1
1015	second artist announcement looking good bluesfest blues music byronbay	0
1016	gaaaaaaaad stayed london	2
1017	watching uni reveal depressing miss stingrays	2
1018	americans whole part feeling borderline despair least looking situation control	3
1019	might even verge depression	3
1020	always sober said drunk teach keep mouth shut n― ernest hemingway quote	1
1021	rooney yards pace league cup game northampton town let sink moment mufc	0
1022	questions get twitter make want despair battered complain convinced things could better	2
1023	surrounded trump voters right fucking terrifying redstate despair	3
1024	im serious putting words mouth bitch add sentence say shit bloods	1
1025	worst possible decision could made arriving uk shocking service poor coverage	1
1026	heart sunk	3
1027	taurus part perfect control emotions careful not sulky around anyone	0
1028	lost day snapchat streak done	1
1029	starved content take def pout ՟ິͫઘ ՟ິͫ	1
1030	wish anxiety depression even worst people not fun anxiety depression	3
1031	step get rid step prioritise football step profit depressing	2
1032	want highlight bright ever get lost someone looking dark find	0
1033	frown let distraught gardevoir saying wishes trainer	1
1034	condolences jc georges family sad	3
1035	depressed suicidal person seeing someone sing depressing life yet fun relatable encouraging	2
1036	sad talk someone ya past fucked thing like people really hearts	3
1037	noh sorry not sad nothing important world grieve	2
1038	went pet supplies plus tonight not working feel lost confused	1
1039	see eliminate hanging tongue campaign dismal failure	1
1040	horrid disease maternal grandmother sisters suffered affliction hard	3
1041	sigh saddness afterellen shitsucks	3
1042	no sitcom better laugh sheldon leonard sober real no two ways	0
1043	sadden always strive bring best service customer always cm	1
1044	probably hunger depression dissociating equals weird time anything else	3
1045	sadly not one less hour drinking time 😢🍻	2
1046	hard tell pic mistake either way nothing said initially race took sad ignorant	2
1047	used beautiful lived life fast forest city joe blues blinddogradio	0
1048	need serious nap rn	0
1049	gatherp th strength not try drink pain away sober fighter strong lovely dreamer	1
1050	god replaced sadness laughter go whole day sad	0
1051	thing dark curly hair	0
1052	begun ladies gents war racism begun sadness segregation continues smh	3
1053	picoftheday really funny picoftheday lol random laugh chair despair funnypics virgin cafe	0
1054	pretty clear stand no tolerance habitual liars not trump fan either citizen despair	2
1055	found candice not candace pout likes	0
1056	not nap days row unhappy rn	3
1057	need advice get rut depressing needmotivation	3
1058	says maw day wanna day sober october way says ave mer chance movember son classicmoira glasgow sober	0
1059	cops chillin pine lakes	0
1060	love made feel bad scared dark	2
1061	honest hope annoying southern bint look pout goes week selasi ftw	0
1062	serious	0
1063	expect women violent amp discourage really raising boys	0
1064	sad	3
1065	pretty dejected fancam way scfc tbptv	2
1066	sober better roll another dutch smoke nigga better pour another cup 🍁🍾	0
1067	weeks still go depression smh	3
1068	god deliver righteous place salvation no evil shall touch them، shall grieve	0
1069	right feeling pretty desolate	3
1070	owned losers twitter	2
1071	thank much home stunned happy think sunk yet wow	0
1072	hubby noah shares somber thoughtful photo one dami ponytail standout highlights beautiful picture nice	0
1073	depressing week full rain ever lol	3
1074	man southampton wipe floor west ham sunday disheartened	2
1075	gabe worst part get hot status month no chipotle near enough campus sadness	2
1076	pull depression	3
1077	leeds surely drop prices cup tie rather dismal attendance last night	1
1078	yes many cops many ppl lost lives still alive	3
1079	age see gray gray bad eyes perspective depression healingjustice	3
1080	home sick 🎼the blues🎼 cure need ideas 🎸😭 sorethroat sick blues music fallweather carletonuniversity ottawa	3
1081	sometimes worst place head quotes worstenemy thinktoomuch	3
1082	say anything bad situation great mate believe makes despair humanity	2
1083	love big family never dull moment house	0
1084	i’ll look forward hoping lots stetson tilting rueful looks whiskey glasses	0
1085	looking nice forward playing paper dress vintage hackney evening get early pm blues	0
1086	depressing	3
1087	feel like no one twitter anyone see write sadness rants	3
1088	hope refuse depressing	3
1089	cant live anymore roblox got termianted sad killme lol robloxgamer	3
1090	block trying discourage us	1
1091	sorry hear issues making feel like hear customers unhappy	1
1092	honestly today felt like maybe track	2
1093	public products high downhearted price tag consumer survey sum substance ovth	0
1094	feel like lost family member🙄😂	3
1095	sometimes worst place head quotes worstenemy depression thinktoomuch	3
1096	pretentious dick night gallery fucking used towel dry sink	0
1097	job job people still sane still ok life help lost find amp love eachother	0
1098	got asked hoco instagram dm bc someone lost bet love maturity people grade	0
1099	literally guy would say successful guy tell ship sail kay guy first working sub last sunk	1
1100	depress	3
1101	much time give friend lost laptop mourn ask give laptop charger extra battery	0
1102	many things care many things speak heaviness even released	2
1103	need beats instrumentals serious artists	0
1104	thing twitter remember tweet bored alone comes across like really dull sad life	2
1105	marcos rojo marcos rojo running wing loved blues feared reds	0
1106	untypical kinda friday dull	2
1107	not fox news fox propaganda network lost lies tell truth hit face	1
1108	standard candice starting show pout startasyoumeantogoon gbbo	0
1109	hopefully next time play team players scores takes shirt amp jumps away end purely wind joyless cunts	0
1110	grim insanely determined hurt	2
1111	garbage obviously like suck still grim watch	2
1112	us born no generation gen less tribe ha survivor lost soles	0
1113	blame spoke room kicking chair beneath amwriting dark	1
1114	no blues	0
1115	guess watching great grandad sink titanic	0
1116	criminalized posting pic brown frown get pic jack cookies diesel join	1
1117	well hear girls attracted men look like dad	0
1118	really pedal like nutter get anywhere remember sedate	0
1119	get discouraged simple minds see vision	0
