	Tweet	Valence score
248	بهجه امل امل اتكلم معاك احس براحه نفسيه وما نفسي اوقف امل انت قاعده توريني الحياه جهه ثانيه وتفتح لي افاق 💕💛🍭	2
249	fm AlAli هلا وغلا فيك السعاده والرضا وعلي المستمعين nاشتقت اسمع صوتك دخلت الشهر سمعت صوتك	2
250	عشان مش حنحس بهاي الفرحه الجامعه فخلينا نعيشها هلا😂	2
251	بهجه امل nتصفحت رسوماتي القديمه وشفت الفررق والتطور واضح بينها الجديده انا سعييده 😍😄💕نفس بالضبط الانسان يشتغل	3
252	اللهم جدد فينا روح التفاؤل والامل تجعلنا ضعفاء ظروف الحياهnnعلوان الصيفان التفاؤل	1
253	مش ضروري لبس العيد فرحه بالقلوب الله يقدرنا زرع الابتسامه والفرح شنو بتلبس بلعيد	2
254	الاهلي ذوب اهن ثقوا بالاهلي واذا تاهت بكم الثقه الاهلي ثقوا بالفرح يعرف المضي طريق الاهلي مبروك الفوزز ياملوك	1
255	النقاش شخص تحبه وتثق مفيد تخفيف التوتر والاكتئاب ويمنحك ثقه كبيره نفسك متي تتخلص السعوديه التشدد	0
256	صان الارض يسلم	1
257	اعيادنا اللهم اهدنا اللهم اهدنا اللهم اهدنا هدايه نرتد بعدها ابدا واسعدنا سعاده نشقي بعدها ابدا	2
258	احلي اشي بسهرات الاعراس انك بتفرغ طاقتك السلبيه وبتعيش الجو بفرحه وانبساط العريس واهله	2
259	فرحتي بنجاحي مت بكئ ماشفت النتيجه نزلت ركعبي واصارخ ماضاع تعبي ماضاع تعبي واهلي شفيها ميته بكي ويدفوني ماشافوهم	2
260	حاجه كده تحفه ريح المدام 💕خفه دم حاجه لذيذه بتتفرج وانت مبتهج وبتضحك قلبك بدون اسفاف ولابتذال 🏆تستاهلو الكاس اكرم فهمي	3
261	مو احيانا دايماnضحكتك جبر خاطر	0
262	مجرد ابتسامه وحده بتهز شده صلابتي	2
263	موكا موكا موكا موكا تنين حلو وظريف تنين اخضر تنين مرح ولطيف تنيني الامهر	2
264	عيد سعيد نعرف كلام كفار	2
265	الشخص اللي يخلي الابتسامه توصل لين قلبك	2
266	قاالولي عشان توقعها حبك ضحكها nو ضحكت انا اللي وقعت💖😍💖n❤اصل الحكايه	2
267	ادركت حب الله لي وجه امي وضحكه ابوي	2
268	بجيب لنفسي هديه وش تنصحوني اهديني nnفخرنا منصور الزهراني nالساهر قيصر الترندnالبرنس ريان محب	1
269	Ezat مش حاجه عامه زي المصرين فيهم كويسين وفيهم عربجيه وفيهم دمهم تقيل بس	0
270	ارتياح شعبي ورسمي بالغ لمحاصره الارهاب القطري السعوديه	1
271	عنجد انت شخص كلمه حب قليله وكلمه طيب كمان قليله انت مو بس فرحه رمضان انت فرحه العالم تركا علينا	3
272	يري الله مكابدتك للحياه بقلب واثق به؛ اطمئن يضيعك طمانينه	1
273	ArabsGotTalent ضحك مقلد اصوات الرسوم المتحركه	2
274	ميلاد جميلتي دالياnعلي طاري ميلادها انا المنتظرين حكايه تروي ميلاد صديقتي احبك يامن ستبلغين عمرا جديد 💕n	2
275	احيانا السعاده هئيه شخص محد ينكر هالشي👌🏻	2
276	امنيه قلبي الوحيده يريني الله بك حزن يريني بك فلا سعاده تاتي بدونك	1
277	المشكله يضحك قلب يعني مرره الضحكه قويه	1
278	ربما السالفه كذب لايوجد معلم يسويها لانها مخالفه للنظام يعاقب ربما يصل العقاب للنقل التاديبي التحويل اداري معلم لطلابه يرسب	0
279	يارب جميله واخبار مفرحه ونفس مقتنعه وقلب مرتاح وراحه بال وتوفيق عندك	2
280	نزوح اجمل فرحه طفل بعيد خرج المصلون صلاه العيد ونحن جاهزون لاستلام العيديات بوابه حماه	2
281	احساس رهيب بالفرحه شوفت الراجل الشارع بيبني فرن الكنافه	3
282	اشياء تبث السعاده رضا الله ورضا الوالدين ابتسامه الاخوه اناس احبوك لله الله سلامه الصدر وصفاء القلب ونقيه	2
283	مبروك توام سعادتناnاللهم اجعل تؤامنا كلها بخير وسعاده وبافضل حال شاهدين لكم عليكم تستاهلون وحنا معكم للملاين باذن الله	3
284	انا فخور بمتابعيني فكلهم قمم الرقي والتطور والاخلاق واكثرهم مبدعين ومتالقين اودهم كلهم	2
285	احبك وصل وبعاد احبك رضا وعناد	1
286	دوم الضحكه عمر صدع راسه الضحك المدهال	2
287	الحب كلمه شكر بسيطه عباره تشجيع ابتسامه رضا حضن تمنحه لصديق جفته سنوات❤️ ❤️	2
288	جمال تويتر انو ادخل اللي ابيه واغرد باللي ابيه وم يعرفني ولله الحمد مرتاحه	2
289	لسه امل 😄nطالما التفاؤل موجود 😊nلعله خير	1
290	اسامه فقيه بالمعزب السعاده ليست حلما وهما تفاؤل وحسن ظن بالله وصبر بغير استعجال	1
291	احسست بالسعاده حققت حلم الطفوله وتعلمت بنفسي قياده الدراجه وتتجدد سعادتي كلما مارست الهوايه سعاده	3
292	انك تشوف حد عزيز اوي مبسوط ده كفيل يخليك طاير الفرحه	3
293	الكلثمي جمع مابين الفكاهه والطموح والصبر تعلمنا منك اشياء كثيره طيبه القلب وتسامح العفويه الفارس الفخم	1
294	مدري ليش حسيت بسعاده لانك مكروف	2
295	وجه ضحك تضحك معاه الدنيا وقلبي💭💕	3
296	ربي انظر قلبها وجدت حزن ضيق فبدله فرحا واطمئنان وجدت فانزعه فهي شي ثمين فاحفظها لي يارب💙	1
297	هاي مش فكاهه مهو نقد سياسي انت منزل اشي كاتيجوري الفكاهه عاساس	0
298	BF باقي اللهم اجعل ختامها مسك وطيب بالافراح قناه BF الغاليه ويجعل طيب صيتها الاعالي يارب العالمين	2
299	kamal الخير اللي ربنا كاتبه يااحمد	0
300	احلي ابتسامه ربنا يتمم شفاكي خير والرب معاكي دايما	2
301	mortada بستعجل لي خطوبتك الفي العيد دي انتي قايله شنو 😂😂	1
302	الاهم الكتابه وضع اهداف قريبه وصغيره حاجه كدا اسمها انتصارات صغيره	0
303	اجدت وافدت وقسما بالله انك ابدعتولا اعتقد شاهد هذي الحلقه وما ضحك قلبه😂😂انت تملك روح الدعابه والطرفهمنقطعه النظير👍🏽👍🏽	3
304	دايما كنت استعداد تام للتضحيه بجميع املك واخسر علاقاتي سماحه خاطري ورضا مزاجي زلت	0
305	وانتم بخير والله يسعدكم سعاده بعدها شقي وجعل عيونكم تدمع دموع فرح رب للجميع بدون استثناء❤️❤️	2
306	يصير شعوري لاشفت الهلال الله تحسون بالفرح لاشفت الهلال😴💙	2
307	اتمني المزز يرسلون سناباتهم ديم العيد عشان انا اصير سعيده اشوف الجمال	2
308	ايو صطيف قلبي الاحتفالات وين تنقل	1
309	منسم يقول لصيدليnnعندك شريط بنادول nقاله نعمnnقاله شغله خلنا نسمعهnnتضحك والا ماتضحكnnمافيه راتب الخميس 😎🏃😂	1
310	عندي وقت ومو شاغله بالي بشيء يهمني بس احب استفزكم بالحقييقه بس انسي كلامي معك سار تافه باي	0
311	نسيت نفسي ايه ياعم انا مش لاقي كلبه اسكت 😂😂nالساعه ومص يابيبي وي توقيت مصر عادي	1
312	بهجت الساعاتيnمثال لصاخب مسمعتش كلامه هتروح داهيه 😓nولو سمعت كلامه هتروح داهيه 😂😂n nريح المدام	1
313	اعلان يستحق جايزه اجمل اعلان لعام بهجه تفاؤل لحن اخراج عمل متكامل ويشجعك فعلا المساهمه الخير ده برافو	2
314	راحه البال جوهره كثيره الثمن ايامنا يابخت يقتنيها	1
315	اجمل فرحه معجبين	3
316	الليله سترتدي عروستنا فستانها الابيض وسيبقي زفافها اجمل حكاياتنا يارب تمم فرحتها واقر قلبها السعاده	3
317	باذن الله اجمل تفاؤل بالخير	2
318	الشكر للاتحاد طلع عينه فعلا الشكر للدفعه عشان طلعوا حلوين بجد الشكر للناس الحلوه خلت مبهج وخلتنا مبسوطين اوي	2
319	الحمد لله اولا واخرا اشكر تعب معانا دكاتره واحلي عميد دعبدالله تحياتي لكم فرحتي نجاحي	2
320	حلو شعور الرضا يمنحك سعاده وطمانينه مزنه المحمود الخير شعور راحه	3
321	رغبه قويه اعرف اخبار شخص انقعطت لمده طويله فضول اقل	0
322	صباحك انا وبكل سرور	2
323	”مرحبا تعتبر بدايه جديده وبدايه نظيفه تماما اتمني بدايه سعيده ولطيفه	2
324	اوكي يعني النسخه الرسميه ذي الطبيعيه ملعوب علينا بنسخ الانمي💔nلا ماعندي دايم احس مشوار يبي lt	0
325	كثر حبك يقولون مسحور حبك سحر مبغي علاجه خله يسري خافقن فيك مغرور دام سحرك غايته وابتهاجه قلبن يحبك	2
326	الوجوه المشرقه الباسمه والعيون البارقه تري سوي شيء جميل صباحكم سعاده تفيض عبق الصباح	2
327	مشرق وجميل وانا صاحيه مودي حلو ومبسوطه وحاجه منتهي البط يقوم فرحان النوم	3
328	بشوفگ حته الجنه بشوفگ ضحكه وسط دموع😍 nكانگ بنتي ضلعي وحبگ عشق مش ممنوع ✋💓nTU	2
329	الله يرضي nبدل متقولي عيد سعيد قولي قدامك ليالي سعيده شد حيلك	1
330	مصر كله الدائره مش عارف امشي يشعر بالحماسه	0
331	الناس الخلصوا امتحانات خلاص 📓nمفيش دعوه حلوه ليهم رمضان😍nnحلم الحياه🌜🌜	1
332	سيشهد التاريخ مصيبه العالم بيتحملها الانقلاب مصر 😃nالانقلاب شال طاقته يرضي مين	0
333	مره حطيت مكياج بعرس خالي امي الحنونه مكيجتني بايديها الحلوين الله لمسات ايدين امي الحنونه لمسات حب وحنان❤️	2
334	افرحوا المواطنين المواطنه الكويتيه اللي قرض شنو وضعها ارمله مطلقه وتعيل اسره تطل طول عمرها تدفع فوائد ربويه للبنك	0
335	عامل الناس لطف وطيب فالكلمه الطيبه خير والابتسامه خير حتي انصاتك لصديقك المهموم خير والاجمل سعاده قلبك كله❤️	1
336	ليه افرح ممكن اكتئب nو ليه اتجوز انا هنتحر nبهجت nريح المدام	0
337	بهجه دكتوره فاتن الهي يسعدها اللطافه اللي تملكها تجيب السعاده والله	3
338	ضاقت فجاه بيگ ربگ مش ناسيگ فرحه الطريق تفرج ضيق 😍✋🌸	1
339	وانتي واسرتك الكريمه بخير وسرور اختي المحترمه	1
340	بوست بالالوان حياه الاكونت بهجه	3
341	ده عيد تحرير سيناء بهجه العيد ده والله	1
342	اهلا شعور السلام مكان واصوات المساجد والطمانينه اهلا شهر الرحمه والغفران اهلا رمضان ♥️	2
343	التوفيق والرضا والسعاده وراحه البال	2
344	انا اللي يحب حبيبه ويصونه وقت جوعه	1
345	ظريف يزور موسكو الجمعه ومصدر دبلوماسي روسي يؤكد زياره وليد المعلم	0
346	هه يازينه ابتسامه رضا وسعاده نابعه القلب	2
347	شاء الله ايامك سعاده وفرح ♥️	2
348	اكتر حاجه بتخليني ابتسم ابقي ماشيه واسمع طنط وبنوتتها النونو وهما بيتناقشوا حاجه منتهي الجمال 🌼💙	2
349	الفرحه انك تقدم محبه حقيقيه	2
350	هدير وبيبو وفولورز HBD سنه وانتي طيبه يادودو وبعوده الايام تفرحي وتتهني وب عيدك نغني ونضربلك سلام	2
351	كت تويت اذكر لنا موقف ظريف معاك وانت صغير بالابتدائيه	0
352	اه الحظه جميله شعور با الراحه	2
353	عيديتك رغد محمد رغغدد ابي افوزز الله يسعدكك دنيا واخره الله يخليكك فوزيني اتمني افوز بجلسه ليزر جسم كامل	1
354	انني سعيد بما اسفرت دراساتنا تطبيقات مهمه الطب اسهمت انقاذ كبير المرضي العالم جائزه الملك فيصل العالميه	3
355	عملتوا ايه يامجموعه اوساخ ياحبايبي ياولاد الكلب هموت وربنا اعملها ياراجل ياطيب ياعره ريح المدام بهجت	1
356	حد قالي كلمه التفاؤل والتحفيز وانه الحياه جميله وسهله بهذي ماشي تفاهم	0
357	يا حلو العيد فيك ❤️❤️❤️❤️❤️ عيدنا شوج تايم	2
358	اختي بكل سرور ❤️	2
359	لعبه البرلمان متعه	1
360	تسلمي وتعيشي ربنا يسعدك ويهنيكي ياعمري	1
361	💟💟 السنه الجايه مجهجه ليك خطوبتك 😂😂	2
362	فرحه دخول رمضان عالقلب تسوي الملاين الحمدلله اللهم انزل السكينه والطمانينه قلوبنا	3
363	ماجد المهندس افادنا باخلاقه الطيبه وحسن سلوكه انتي تستصغرين اساس احترامي الاقل ماهو مهرج	1
364	الحياه كالمراه نحصل افضل النتائج نبتسم ابتسم ابتسامه النجوم	2
365	يحكي عطور رائحتها ذكريات احلام سعيده	2
366	خلي حياتك اغلبها ضحك😂 فرح 😍🎵 سعاده ❤nاهتم بالتفاصيل وتجاهل الشغلات بتعكرn مزاجك 😉😌 عيش لنفسك واسعدها 💙😌✋	2
367	ميلاد الدعاء nnمن قالها بيقين فرج الله كربه باذنه وشافاه وعافاه ورزقه لايحتسب وابتلاء الله تعالي للعبد ماهو حب ورحمه	1
368	حلمك طلبات ضحك سعاده وسعه صدر	2
369	اللي ميفرحش ليك متفرحش ليه وسيبك منه😂😂	0
370	سرني خبر ترقيه صديقي واخي سعاده الدكتور عبدالمحسن القرني درجه استاذ مشارك الرجل المتالق دائما مبروك	2
371	يارب كثر شعور الفرحه اللي هالنوع يارب	2
372	رايقين وبالنا مرتاح سعيد لنهايه شهر ابريل كازهار الساكورا تتفتح موسم الربيع الجميل	2
373	تعلمين مين نجمتي وضياء قمري لااخبرنيٰn انتي ياحبيبتيnامل	2
374	كميه قناعه اعيشها لي فتره وانا اسلك لنفسي وكل هالتسليك عشان اجازه	1
375	شيء اجمل اشراقه هادئ يقول لك يحبك الخير فيغدو الصباح الخير والحب والامل والهدوء والنشوه وكل الاشياء الجميله	2
376	الروشنه ازهي صورها صحابي بياكلوا لب اغتباط وسعاده غامره	2
377	مو باقي الاهلي يجملها بكره وتكتمل فرحتي 😍😍	2
378	الفرحه انك تعرف ربنا راضي عنك وميكنش غاضب	3
379	انت شخص فرحان عشان تغرد وتفتح مواضيع😭	2
380	الفتاه المحتشمه فخر لابويها عز لاخوتها كنز لزوجها خير قدوه لاولادها فكوني محتشمه ايتها المسلمه لكي تسعدي حولك اختاه حجابك ستر وعفاف	1
381	عسوله ماشاء الله ومحترمه ولبسك محترم وحلو زي توامك ربنا يوفقك شاء الله ☺️	1
382	محادثه قديمه تمدك بالدفء اوقاتك بردا وحاجه لشخص يبتسم لك قلبه تعيد روحك النشوه وقت عصيب الجمود والرتابه	1
383	هب لنا الله نسيم كونك رضي فرحا ♥⚘ الخير	2
384	ريح المدام nداليا مبقتش ملكك بقت ملك جمهورهاn داليا عندها ديستفورياسيندوم n😂😂nبهجتn nتهييس	1
385	BFF حب الاصحاب مختلف تماما ورضا وامان	1
386	اللي بيروح اللوڤر بيروح عشان عايز يشتري الموناليزا	1
387	نجتمع حافه الرسائل الالكترونيه تملك رائحه وﻻ تفاصيل سحر خانوم	0
388	بسكوتي الحلوه بقت طعمهه ولها سحر جديد ليها خفهه دم بتروح لبعيد بصي انا بحبك والله ابت اختي الكبيرهه القمر هديه ايمو	2
389	والله قلبك بساتين الفرح والسعاده والجمال يحتاج منك ترويه بقطرات الثقه والتفاؤل والايمان فدع عنك الهم	2
390	الله للعبد اناعفيت عنك ياعبدي قم وانهض جديد لذكري واستقبل القبله وصلي فرح هالفرحه انتظر واي خوف اخاف انا امان الله	2
391	مبروك للشاعرمحمد مصوي اتمني لك التوفيق والنجاح وباذن الله تعالي المركز جائزه كتارا لشاعر الرسول	2
392	يارب خذني بعيدا كسره الخاطر التعب هموم عابره وعن شي يخطف فرحتي	0
393	قرب العيد ومعاي اصحاب يشبهون نعيم الجنه وانتي معاي وكل وانتي فرحتي❤️	3
394	عيد سعيد عليكم وكل سنه وانتو طيبين	2
395	نبلش بالمشروع اشاره القرين ❤️😍nالتوزيع وجبه افطار صائم وهيا عباره تمر لبنه لبن nابتسم تكفي	2
396	رمضان كريم يارب شهر الخير اقبل بالافراح تحرم اللي يرتجي منك غفران انزل علينا رحمه منك نرتاح نرفع يدينا نرتجي منك رضوان لخبطه	2
397	وف لحظه واحده تتدخل اراده ربنا وتحل حاجه الصبر	1
398	اللهم صديقتي اللي تورد ازهار قلبي دايما مبسوطه 🌟💙	2
399	مسلسل تطفئ الشمس ده مبهج واللهو محمد ممدوح ممثل مش واخد حقهnو جوزوني امينه خليل طيب	2
400	انا مستعده اضحي بكل شيء املكه اعيش شعور النشوه والشغف تقدمها لي الحياه انا اندفع للحياه ابالي	1
401	الاولاد بهجه البيوت ومصدر حرارتها نبعث حياه البيت بمرحها واصواتها وتتلون الحياه بمراحل اعمارها ومطالبها وتنشغل القلوب والعقول باهتماماته	2
402	الفرح نكهه صناعها حتي اولئك ظنناهم سببا ابتهاجنا اعطيناهم فتيل سعادتنا محبتنا تشعلها تخمدها	1
403	حمله التبرع بكيس حلاو لقطر اهلنا قطر ليسوا بحاجتنا ولو احتاجونا لناصفناهم اموالنا عزاء للحاقدين الخليج خارجه	0
404	حلو انك تكتفي باللي يقدرون وجودك معاهم وتشوف السعاده فيهم وتتجاهل اللي يشوف منك شي تعطيه	2
405	تمديد الاجازه لتكون بدايه الدوام الاحد الفرحه الخبر	3
406	قايله بنام وبقوم ونص والساعه اللحين وربع متي انام يعني	0
407	MUFC ماشستراوي مو واثق بفوز المانيو احسن يشجعهم	0
408	اني لاجد ريح يوسف الثقه وحسن الظن بالله تحيل ليل الهموم والغموم والاحزان امل وتفاؤل فلا تياس استبشر وثق بعطاء الله التفاؤل	2
409	للامانه تجذبني الاشخاص اللي فيهم غموض وثقل اخ ومايعطون مجال لاي يجذبوني الناس اللي عندهم جانب لطيف بشخصيتهم بس مايطلعونه دايما	1
410	يتعانق حبك قلبي نبضاتي يسمعني لحنا سلام لحياتي حضنك كفايتي	2
411	تذكر العمل البسيط بتدخل سرور عليهم ممكن مهموم وبكلمه وحده دعوه ضحكه تغير يومه باكمله جرب ماراح تخسر شيء	1
412	امبارح كنت هعمل حاجه وكسلت وقولت بكره وحاليا بحمد ربنا اني كسلت والله وياريت اكسل كده طول	1
413	ㅤㅤ ㅤㅤ ㅤㅤفي مبسمه السوالف ذوق ضحكته صوت الفرح يطربني	2
414	تعلق بالله اتت الدنيا زاحفه ❤nومن هجر الله هجرته الدنيا nرغم زحفه	1
415	شاكرا مادمت حياواعلم الدنيا تدوروقل دائما الحمد لله تعش دائما سرور اللهم اجعلناشاكرين لنعمك راضين بقضائك متلذذين بذكرك	2
416	عيد ميلاد سعيد لاميه حبيبتي بطول العمر والسعاده والهناء تتحقق لك امانيك الجميله الحياه	2
417	شخصين طلبوا منك تواعدينهم شخص مثقف وبارد بس حلو مره والثاني يضحك مره وشخصيته مرحه ومحبوبه بس مو حلو مين تختارين	0
418	وحسدني البشر وانا بدونك واي الدنيا سو عيوب سوا حضنك وقت الخوف	1
419	تصبحون امل يمل وتفاؤل يضعف واصرار يقهر وسعاده تفارق قلوبكم وتسكن حيتم	2
420	سنه وانت طيب ياا وي ❤❤ وعقبال سنه سلكان وانبساط	2
421	ابتهاج اجتماع الحبايب والله يزيد السعاده سعاده❤️	3
422	الفرحه تاتي ثلاثه شخص يحبك حد الجنون وتحبه صحه سقم معها وعافيه ومال يملا جيبك حلال عيد سلام ومحبه	2
423	يارب تكونوا سبب فرحه امي بالايفون يارب وفقني ابريل	2
424	ربي ادخل شهر رمضان علينا وانت راضي عنا واجعله شهر تتبدل ذنوبنا حسنات وهمومنا افراح واحﻻمنا واقع	1
425	تحبيني انت مخيره مجبره nان تحترميني فانت مجبره مخيره	0
426	السعاده انسان مين سعادتك 🤔🤔	0
427	نقاط مهمه بالنسبه لاي شخص طلع قلبك شريك حياتك استمتع بحنان اهلكn اصنع الابتسامه لاصدقائك☺nانس	1
428	متحمس كتير مدريدي تكلمني يارب نفوز حماسه	1
429	الغريبه تحس الارهابي شغال طول الاسبوع وبيقضي الويك اند تفجيرات	0
430	طروب فنانه لبنان صوت ايجابي وبيحض الفرح وكذا بعرف شو ذكرني فيا حال صباحو ياجماعه	2
431	ابوي تدور فرحتي مبسمك انت بس ابتسم ويبتسم قلبي معاك	3
432	KingJiyongIsBack وما الله معذبهم وهم يستغفرون امان	1
433	جرب تعيش حدسك وعقلك الباطن بدون تتردد بيوم شوف شلون السعاده	1
434	الهادي وعلي الحزن بادي ابتسم وخلك مبتهج وكون احسن العادي اجمل افضل والعمر لسي اوله وباقي	2
435	Birthday HEM تونايت وجهك يعلمني معني الفرح يحسسني الحياه بكبرها ضحكه ثغر	2
436	افا حلوه ريحته طيب مرطبات كثير كويسه بس شوفي اللي يناسبك وفادك واستمري	1
437	كلي فخر بفريقي بايرن لعب وقاتل حتي الهدف الرابع التحكيم الكلمه العليا	2
438	وجهك ليا شفته العالم كفي nوش هالرضا ياسيدي وش هالقبول❤️	2
439	مبروك المعتقل الفلاني خد اخلاء سبيل خرج الاسفلت لسه يبقي ماتفرحش يخرج خالص الداخليه كلاب مالهمش امان	0
440	سكون الطمانينه سعاده	3
441	موعد زفافها يتبقي سوي القليل ربي نور واجعل السعاده ملازمه حياتها	2
442	ميلاد الجميلي اخاف حد يسبقني ويهني قلبك الطيبواحب اشوفك متهنيوكل سنه وانت بخير واحبك ياجمل صاحب الله يديمك	1
443	سنه وانتي طيبه ياهداف وعيد سعيد عليكي وعقبال سنه يارب وربنا يتوب عليكي اعياد الميلاد الامتحانات🤣🤣	2
444	ميلاد نويس ميلادك فرحه عمر ماهو تاريخ وبس وانتي ياوجه الحياه السمح والطفهم بخير❤️❤️	2
445	رفعت راسي للسماء واستشعرت الله يراني الضوء المتسلل nابتسمت رضي وخفضت راسي حبا لله	3
446	الناس نزلت رواتبها تقريبا nالا رواتب المتقاعدين nبنك الاثمارnعسي ماشر nnوراهم عيد مو ضروري فايده هالشهر nBahrain	0
447	بجد المسلسل حلو اوي الحلقات هايله وتموت الضحك سلطان بهجت fahmy	2
448	cake ربنا يسعدكم ويهدي سركم ويا سيدي ايوه قول عشان ندعيلكم ونبتهج قليلا بحكايات حلوه كدا	2
449	احلي مسلسل اذاعي بجد خفه دم عمرو وكنده وايهاب فهمي مش معقوله رجعوني احب اسمع مسلسل اذاعه😍😍	2
450	انت حد كويس ياض 😃nقالك الدنيا مش كده 😏nEmad Adel	1
451	يرد الله يدا رفعت تقبل الله منا ومنكم صالح الاعمال حبيبتي بسمه	1
452	حمدالله راحه البال قع اعيشها هالفتره❤️	2
453	لاشيء اجمل غسل وجه الحزن بابتسامه واطفاء الضيق بالاستغفار ابتسم بالضروره فرحا وانما ثقه وتفاؤل الله يخيب ظنك	2
454	اسبوع كامل بروح الشغل الكهرباء قاطعهnاليوم برضه قاطعهnالجديد جت وانا باب البيتnويا فرحه تمت قطعت نص ساعهnغزه للمجهول	0
455	بالفرح والسعاده احتفلنا بقدوم العيد ٱطفالنا الغالين فرع جرمانا وٱطفال روضه مملكه النحل ورابطه الغوطه الشرقيه فطر سعيد	3
456	بهجه امل 💕nلماتنزل درجه الماده ماقبل الاخيره 😍😍ياربي ايش اسوي اطير يعني انقز والله ايش بالضبط صارقلبي بستان شكرايارب لانك معايا😍💕	3
457	اتمني لك احلام سعيده فيني❤️	2
458	يكفي وجوده رسم اجمل بسمه وش ملاك زي ديn ربنا يجعلهم سبب سعاده الناس	2
459	طول عمري بقول لمرتي بدي اطلع معك بالبرنامج😍😍😂😂🔥🔥n kaiss nتركا علينا القمر عنا فرحه رمضان محمد قيس nmk bdy	1
460	خليك دايمن فرحان حتي وقعت مشكله تزعل وخلي حياتك فرح وسرور واعرف الدنيا ماهي اختبار بحبكم	2
461	ايوه بقا اجازه ياناس feeling باهموت الفرحه	3
462	الحمدلله حسيت اني مرضيه ربي احس بسعاده داخليه اللذي بيني الله عامر بيني الناس خراب	1
463	ضحكتك حبيبي تمليني فرح طلبتك خلك مبتسم حتي توادعنا	3
464	سنه وانت طيب ياابو موزو ياسبب فرحتنا وانشكاحنا دايما دمت نعمه علينا يونس والمعلمين بيعيدوا	3
465	الله يسعدك يالغالي وكل اعيادك فرح وانت بسعاده	2
466	حديثك يحي فيني احساسا يفوق حد السعاده ذاتها	3
467	ضحكتج هذي تقول انطرني خل اروح انا بالاول بعدين اشوف موضوعك	1
468	صور الريال بيحتفل الChampions بتطلع قدامي عالتايم ومبسوط بيها عشان قاعد بسمع Trance بس وشايف صور بشر positive وفرحانين يعني	2
469	مفيش حاجه مبهجه انهارده اعلان cristiano ronaldo ❤nI love you bgd 😂😍❤	3
470	رمضان رابعه يعني حب الخير لناس نت متعرفهمش بس البهجه والامل كنت اعلي درجاته بتخلينا طايرين السما الفرحه	2
471	الفرحه مدري وش اغرد	3
472	Dalissima بطلت سنه اعيد لاعياد عامه وبقيت اكتفي بالمناسبات الخاصه وتقدري تقولي المصايب بقت بترف مطر مش ملاحقين مناسبه	0
473	صوت الرعد بالنسبه لي امان خوف احبه⛈	1
474	شكلك ابتسام مطروبه	1
475	الابتسامه امرها غريب وضعتها لحبيب احس بالراحه وضعتها لعدو شعر بالندم وضعتها لمن لاتعرف اصبحت صدقه	1
476	تسريب سفير الاماراتnليست تسريبات مواقف معلنه ومشرفه الامارات ترفع الراس والامارات ليست الخونه يقولون عكس مايفعلون🇦🇪	0
477	فرحه رمضان 😉nnقولنا هتعمل ايه رمضان 🤔nnالمايك معاك	2
478	الطريق لاخر امتحان الحياه الجامعيه شاء الله يعني والجو منعش وجميل وسعاده غامره	2
479	ومساك بسعاده وراحه البال ربي يسعدك دوم	2
480	احتفالات عيد الرياض مو حلو عيدكم حنا احلا	1
481	شعور عظيمم طلعت الطاقه فيني وفرغت الطاقه السلبيه فيني المدرسه والضغط كنت احسه احس بسعاده شعور ينوصف والله ❤❤	3
482	فرحه قلبك تتمثل فرحه بابا وماما	2
483	ايه الحاجه اللي حصلتك دلوقتي تخليك سعيد	1
484	افراح القبه اجمل المسلسلات شفتها واروعها اداء رائع للجميع واولهم المخرج محمد ياسين 👍🏻👏🏻	1
485	ياخذني قمه اعتابي ضحكه حتي خطاه اتساهله ضحك لي	2
486	اللهم نستودعك دعواتنا المتكرره احلامنا الكثيره امانينا المخباه قلوبنا راحه بالنا وصفاء ذهننا	2
487	انا حظي الفوز قليل بس بشارك معاكم احلي ماتذوقه تورتيلا الدجاج لذيذ احتفالات هرفي	0
488	علينا وعليك يبو فرحان وانت طيب	2
489	جميل يمضي وانت تتحدث شخص يعني لك الكثير تتناقش تشد وترخي تاخذ وتعطي تمازحه تستفزه وكلك ثقه بانك تضايقه العلقم الشهد	1
490	انو السعاده بتلبئليي	2
491	الابتسامه ضوء يظهر النافذه ليشير للاخرين بوجود شخص مهتم ومتعاون بالداخل دينيس ويتلي شهريار	1
492	يكتمل الفرح والسرور بتشريفكم اصدقائي افراح ال عبدالعزيز	2
493	مشكلتي اكون سعيده ماعرف انام	2
494	ﺎلكبرياء ﺎن تبتسم وبداخلك عزاء	0
495	جوايا احساسا مش عارفه اوصفه nفرحانه اني خلصت زعلانه😢 nوالشعور الاغلب مصدومه ومش nاني مش هاروح جامعه تاني😖	1
496	عايزهاشوفك بتمثل كوميدي ياعباس لان فيك حس الفكاهه انك تقول كلام عادي واللي قدامك يموت ضحك وانت الهوا حكايات بنات الحلقه السادسه	1
497	قمت النوم احس بسعاده مدري وش صاير بس فجاه	3
498	كلمه لرجل امن الحرم جزاهم الله الخير فخر الوطن اسال الله التوفيق وسعاده والراحه يرزقهم	2
499	منامي نحلم وانا نوم قصور البهجه وشموع ضاويه nهيه هذيك نشوف فيك تضيعي وقتك ووقتي	1
500	الجمٰال صوت لتغني بك انتصار	1
501	يامكان حلو الزمان امراه تقطف الازهار	1
502	صباحك ⚘⚘ ويومك سعيد ياملكه الاعلام ❤❤	2
503	ربنا جدد فينا روح التفاؤل والاملn تجعلنا ضعفاء ظروف الحياهn ازرع فينا الطاقه الدائمه nوحبب لنا ايامنا ياالله	1
