	Tweet	Valence score
563	🍦🎿 god chirp burp 🎿🍦	1
564	people cheer sports teams completely outside new jersey pa piss	0
565	crying snapchat bringing serious glee feels 😭❤	1
566	nawaz sharif getting funnier day day challenge kashmir baloch	2
567	always leads kind hilarity average people never experience especially breakups	0
568	bridgetjonesbaby best thing seen ages funny missed bridget love hilarious teammark	3
569	loved independence msg happy amp fulfilled within amp positivity flock happy independent	2
570	good optimism sir	1
571	dont mind much smoother thicker texture makes hearty also im glad iced coffee thing uk	1
572	remember life blessing god make joyful experience regardless odds gby	2
573	pummeling cheerfully jauntily utterly one sidedly makes us harder better faster stronger	2
574	little sniffle end song gets every time rejoice	2
575	elizabeth smith said cheery smile pleasure meet sir travelled	2
576	thenicebot melbjs smile wink across web thenicebot	3
577	hate going doctor many levels least go sleep smile watched dwight live nation	0
578	boys fall makes miss cheering friday nights much sooooo bad bulldogslways🐾	0
579	two older boys elated toddler terrified pics poor little face peeping hole basket	0
580	vals always smiling love gbbo	3
581	optimism	0
582	age heyday blood tame shakespeareaninsults hamlet elizabethan williamshakespeare	0
583	hate try playful get shut lol serious🙁	0
584	risk blocked thought video wake hilarious	2
585	liver elated us	2
586	good thing sick coughing like ab workout maybe abs defined time better 😂😅 optimism	1
587	rejoicing someone sadness bad karma cencerned definitely people deserve	0
588	might not pay health insurance like sparkling water brussels sprouts think adult	1
589	regular cheerfulness emotion supper give ladies soon entirely	0
590	ukulele bag fallen apart welll least life yet joys quote problemsolving behappy	0
591	watch amazing live ly broadcast musically	2
592	cheerful heart unending banquet proverbs mishle	1
593	find way top glee	0
594	optimism leads success bill kerr success optimism goals	1
595	blood mucus chokes swallow mirth cut short wrong answer takes awkward movements	0
596	time ever cheering johnny	0
597	brigetjonesbabys brigetjonesbaby best film hilarious good funny	3
598	sports top seed johnson chases double delight tour championship	1
599	okay hilarious	2
600	watch amazing live ly broadcast musically	2
601	hey never know channel version gbbo might actually quite good adverts end world optimism	0
602	happy want others like let happiness choice life pleasing everybody	1
603	happy come across notebooks handmade would love talk musthave want need happy amazing 📖🖋	3
604	look fab made big screen wait see evolve amp bright future little toy people	2
605	ukedchat go outside gym hall play education learning	3
606	day harvest listening sound chopper working way closer home makes happy farm	3
607	hey sparkling word picked biz card	1
608	meth documentary exhilarating	0
609	batman animated series gift animation gods	2
610	want highlight bright ever get lost someone looking dark find	0
611	love mary undying optimism could present dog shite find something good say gbbo	2
612	animated version better	0
613	totes listen endless hilarity tom odell raaar morning 😂😂😂	2
614	white pricks laughing use language crying coffin rejoicing another	0
615	book sprightly amp fun cuz reinvigorated harry potter series not kidding	2
616	treat joy laughter form worship spiritual warfare laughter live victory worship	2
617	send ya playful nibbles	3
618	cheering	2
619	not man not know juggle balls funny pun punny lol hilarious	3
620	cheer chuck😘	0
621	today un armed silence lungs rejoice freedom insides color woman counted jawbone became razor free	2
622	love love love smile fun relaxationiskey	3
623	look us smiling photograph♪ see secrets behind fake smiles♪ ・ω・ ©fact「a fact life」	1
624	not wrath one kill laughter friedrich nietzsche friedrichnietzsche	0
625	cross party group crofting meeting tonight suspect going lively meeting	0
626	simply act kindness strength optimism today best day ever	2
627	like statement love optimism	1
628	wolf want hihi	0
629	content life short	0
630	wtf tenacious jubilant	0
631	great meet tonight lively enthusiastic bunch look forward working	3
632	thought fun not fun bright side fight parking	0
633	happy not everything good see good side everything optimism	1
634	sitting close extended period time exhilarating beautiful lively lol	3
635	beautiful day	2
636	eve izzy paige cheerfully sing songs together	2
637	want successful cheerful happy	1
638	wish really truly wish modicum banter hilarious	2
639	ukulele bag fallen apart welll least life yet joys quote problemsolving behappy	0
640	life izn pleasing others hell	0
641	cheerful heart good medicine broken spirit saps person strength proverbs wednesdaywisdom	0
642	hilarious	3
643	liking optimism	2
644	turn two weeks happy darkest year yet elated survived	3
645	no tweet pictures four fictional characters describe one animated character	0
646	loving far hilarious wonderful hilarious bravo 👏🏻👏🏻	3
647	tone voice like one direction thoughtful timid yet playful	1
648	day make goals challenges business goals optimism happy success photographer photography thursdaythoughts	1
649	try drown gifts someone makes truly happy without materialistic things	0
650	watching jubilant scrum end day remembering still kids priceless	2
651	cluck cluck cluck wolf wolf wolf chirp chirp chirp ever hear	0
652	birds begin chirp try sleep jetlag	0
653	glad gained cheery vibes looking happy meal	2
654	exhilarating last minute overtime wch	3
655	happy birthdayyyyyy pretty miss	3
656	hard not cheer team north america since us got taken	0
657	end day gotta happy	2
658	thank much gloria sweet thoughtful made day joyful love 😊💕	3
659	val reminds one cheerful witches looks aurora disney’s sleeping beauty gbbo	1
660	put famous dex tweet breezy lol chris guy dex bitch lmao music ass	0
661	sir hilarious	2
662	sweet amp playful	3
663	best quote german almost happy	0
664	wake dream laughing something stupid makes laugh	3
665	must knowing blithe means adj happy cheerful	2
666	really love customer service always nice helpful cheerful	3
667	grumbled sat atop sushi bar stool crossing arms defiantly playful gesture though gave anyone gt	0
668	makes complete sense elated hear	3
669	drawing mini comics joyful folding mini comics meditative relaxing think need halloween	2
670	may send copy herothegreyhound either book real paper one boy greyhound smiles tears laughter	2
671	thank much coming detroit going sob joyful rainbows brb	3
672	watch amazing live ly broadcast lively musically	1
673	nga🙋 joyful day	3
674	cheer jigaboo	0
675	least blake lively ryan reynolds still together god bless beaut couple	1
676	fucking playful	0
677	terribledebatequestions given many laughs afternoon thanks twitter cleverpeople	3
678	breezy luvvvv	2
679	great hear one thing makes feel like hearty chicken noodle soup right	1
680	found thin mints freezer clean elated	3
681	lady xmas dept answers call hello mrs xmas yep true story winning xmas cheer goodcustomerservice 📞👍😊	3
682	smile messenger good	2
683	better second half team season	0
684	easy breezy beautiful rasta mon	1
685	wait mirth	2
686	make sacrifices make happy	0
687	glee glee glee glee glee glee lost lost lost lowe much	1
688	cheerfulness good temper spent remains	2
689	happy birthday blessed day love toronto bday smile	3
690	asked one thing guys tonight got happy proud disappointed football timetoclimbthetable	2
691	halfway work realize forgot put underwear going one days mombrain toomuchgoingon longday breezy	0
692	yessir also cheering sweden bc lundqvist	1
693	discovered send animated gifs updated imessage	0
694	sometimes likes ride arround people shoulders drop unexpectedly vents doorjambs like big gleeful spider	0
695	see things clouds others see elate	2
696	feels good get outside minute get fresh air hard stay cooped inside day	2
697	assure no laughter increasing anger costs arrogance westminster	0
698	love play underlord listening cheery anime music	2
699	book start improving relationship tonight taking journey fun laughter romance metaphysics htt…	1
700	anyone remember movie animated late called shame jungle john bulushi wild taste	0
701	breezy breezy breezy breezy buzzinnnnnn	1
702	food gets delivered 😍🙌🏻	3
703	happen expect thumbs place glee interpreting double negative	0
704	logically speaking worst ever felt even passing still joyous occasion	0
705	tfw en route future coming ya openhouse futurecantor exhilarating nycletsgo	2
706	girls playful childlike seem lovely relationships imagine serious convos cute 😍😍	3
707	hey nascar fans going race loudon weekend not stop new day diner great hearty breakfast go	0
708	gleesome threesome	0
709	aww maine coon little named ted eddy wonder cat good cats playful sweet	2
710	halfway work realize forgot put underwear going one days mombrain toomuchgoingon longday	0
711	optimism lose actually compromise	0
712	heyday race war	0
713	welcome genuinely made give head wobble realise important life	1
714	watching football matches without commentary something rejoice found transmission city’s match like today joyful	3
715	ever get nerve quit restaurant find tonite glee	0
716	happy internationaldayofpeace everyone hoping world becomes better place less division happiness keep smiling 😄😄❤️	3
717	violently screams four winds aint ever getting older cute jovial rhythm starts moves hips along waves arms air	2
718	feel like one friends brought freshmen class pre game earlier year bc keeps smiling	1
719	whole thread jovial fun comment like full misogyny	0
720	love hearty negro laugh jade let lochte 😂😂	3
721	despite absolute delight children would feel kitten home misery husband would feel	0
722	kayaking merriment together sevylor inflatable kayaks eyggjxml	2
723	alright said cheerfully trying make moment fun	1
724	watch amazing live ly broadcast lively musically	2
725	thenicebot indymn thought holidays could not get cheerful met thenicebot الخفجي	3
726	cover smile maybe get better	0
727	update yet hang still hopeful optimism	1
728	hannah week survivor find buoyant gen millenials survivor	1
729	wasteful day day without	0
730	envy ice least give warmth melts taylorlautner twilight quote	0
731	cheer cheer red white grand final win fight thanks	2
732	breezy love 🌬️🍃💛	2
733	omg outside making beats garageband little birds decided chirp along （≧∇≦）	2
734	joyful hope patient affliction faithful prayer romans	0
735	lord jesus don’t want prison want free entice heart beauty truth amp allow rejoice amen	0
736	today first time math professor let us live early class time min feelsgood happy wednesday	3
737	melissa benoist grant gustin musical crossover episode glee origins arrowverse	2
738	happy next class canceled bc im od tired	2
739	delight lane tonight witness debuts young talent could backbone club coys	2
740	lord thy god midst thee mighty save rejoice thee joy nzephaniah kjv	2
741	happy not everything good see good side everything	2
742	happy birthday cheer cheerchick jeep jeepgirl idriveajeep jeepjeep cheer	3
743	method thin assault corridor thine liveliness chd	0
744	envy ice least give warmth melts taylorlautner twilight hilarious quote	0
745	laurel hearty handshake	1
746	love playful guys becoming offline beepbeep	2
747	watch amazing live ly broadcast boss musicallyjh	1
748	non permissive environment also called battleground milspeak hilarious	1
749	somebody braved storm brewing cheerful	1
750	watch amazing live ly broadcast boss lively musicallyjh	1
751	non permissive environment also called battleground milspeak	0
752	happy means letting go clinging attachment things life wednesdaywisdom life	1
753	lively amp lovely buffnpolish	1
754	see hovering block button today much glee	1
755	ditto amazing atmosphere philippplein cheerleaders stunt londonevents cheer	3
756	wait said cheerfully grinned	3
757	elated celebrated like obama waited last day office tell nation brothers getting reparations	1
758	presentations propensity hilarity plays large part determining funny offensive ratio well thoughts go	1
759	sparkling looks like gay vampire	1
760	need bust elites dc need jobs need clean blithe inner cities rebuild housing cont	0
761	moment levity baby want isis give isis nmom shh nbaby want isis nwest indian woman wants nmom ices	1
762	pain hips squats sign youthfulness spry right 🤐🤐🤐🤐	0
763	good morning joyful people choose happiness great day today morning happiness grandmercurejktkemayoran	3
764	ninaturner mine happening country needed moment levity bernblade lisavikingstad	0
765	took awfy long time spot goal disallowed ☺️ pleasing	0
766	makes successful happy forever	2
767	hilarity ensues	2
768	live simply dream big grateful give love laugh lots unknown quote inspiration	1
769	stack porthole way heyday worthy faith bull eye transportation services mom	0
770	forget hair salon looks light amp cheery would go coffee amp read book	3
771	firstdayoffall happy sipping pumpkinspice flavored coffee smiling happy fall everyone amwriting	3
772	good cx often require much smile care relate helpful thanks lakis court hotel cyprus	2
773	nother begin telling story realized making attempt cheering sweet	1
774	fix clever ritual make feel frolicsome	1
775	disney animated musical film thelionking influenced williamshakespeare hamlet songs eltonjohn	1
776	many chances show looked lively good shot tipped bar end	0
777	❤️you dwts make night every show	3
778	half past midnight loud banging front door told new rape cases edinburgh today nosleep	0
779	find smiling even laughing jokes even think particularly funny know love	2
780	cheer up☺️	1
781	charm liveliness also weakness	0
782	yep peeps always cheer others fine drooling gbbo	2
783	happy birthday keep smiling always wishing wonderful year ahead mam	3
784	guy back picture hilarious	2
785	like said plenty cheddar cheese go around everyone smile	2
786	get delight	1
787	cheering team sweden today team north american	0
788	quarterback wrecks every time	0
789	funny everyone came life like far cheerful self confident could make abla kaml fga kda 😂😂😂	3
790	cheerful voice echoed grand familiar home smile blossoming rosy brims mom reciprocated	1
791	come fundraiser fri pm pie face	1
792	followback quotesoup happy not everything good see good side everything	2
793	online day come play happy happy horny playful sweet sour	3
794	smell freshly cut grass even cheer boy oh boy	0
795	smile people see happens think surprised smile surprisepeople influenceinternational	3
796	weathers breezy man life always easy	1
797	accept challenges literally even feel exhilaration victory george patton	1
798	dehydrated exhausted stressed still blessed	0
799	fee otherwise tricks palm oil delegation mt jaunty resident tzxchldaq	0
800	animated little thing might post tomorrow since itll good thursday nice	2
801	smoking weed watch pull somebody else joyous thing ever	2
802	weather breezy man life always easy	2
803	imagine stupid trying chirp racist prick	0
804	obama describes temperament steady amp buoyant side	0
805	tell bodies cheering deaths black people cops fear killing us	0
806	know great gbbo contestants helping cheering important	2
807	people hate nothing happy confident person never mind happy confident	0
808	still happy na blast	3
809	want spar prince smiles reaches hilt icy eyes keep aaron playful look eyes	1
810	really enjoy bright colors like colors would see downtown miami	3
811	simple human really loves like truly madly deeply rejoicing existence class queendom	3
812	happy not everything good see good side everything optimism	2
813	get animated imo companion changes monsters classics	0
814	cheerful heart good medicine crushed spirit dries bones wicked man accepts bribe secret pervert justice	1
815	omg got watch new series us wow best tv show seen long time tears moretears	1
816	beautiful day elated	3
817	watch amazing live ly broadcast lively musically	2
818	chris would take full responsibility would want us rejoice memories	0
819	watch amazing live ly broadcast finfin musically	1
820	extremely playful	1
821	epicurus man least dependent upon morrow goes meet morrow cheerfully	1
822	bobs burgers animated show maybe bob looks like would cast based voice	0
823	tf broke boys keep tryna find gf get ur fuckin right smack yo bitchass deserves happy amp deserve ass	0
824	cried laughter	2
825	love optimism blue moon	3
826	big thanks brad pitt trashy ways brought modicum levity otherwise lame week political	0
827	gen niv—the lord smelled pleasing aroma said heart “never i… lifelong depravity	0
828	jovial forgiving negro always pressed upon act self interest favor oppressor	0
829	would tragicallyhip help make hospitalized sick kids smile 😊✌❤	1
830	lion heart nwill protect stormy skies nand always listening laughter tears	1
831	lets see chirp	0
832	noah fence want harley quinn blake lively layout	0
833	miss cookie sends thanks not spry used like adventures young pups	2
834	lordderply like yugioh animated shows	1
835	veteran totally got ticket elated right close call	2
836	lucky bad pitchers whatever elkracken legit future gottawearshades letsgoyankees	0
837	peaceispossible party accept one another rejoice together ondoguber nov	1
838	walking little boy red shirt years age shouting distance meters jovial manner saying	2
839	know nj worst purpose laughter	1
840	day elated taking pto tomorrow doneeeee	3
841	convinced mom watch killgrave gave literal nightmares watched last episode four times smile	0
842	way takeru eyes sparkling eating like cutest thing ever	3
843	everyone sparkling water bomb drink mix stuff	0
844	gutted loved cheery disposition	1
845	hope see levity light romance happiness come stitch abby way long hard road	0
846	may optimism tomorrow foundation today	2
847	plus hearty pour yachtrock mustacheharbor	1
848	watch amazing live ly broadcast lively musically	1
849	people call pov kx make night	1
850	watch amazing live ly broadcast peterson lively musically come watch	1
851	true rejoicing fact signed quality young cb need one least mebbe	0
852	thursday means grey day tgit rejoice	2
853	meogysdailyvocabenhancment elation quality state elated feeling state great joy pride	0
854	currently listening amp podcasts guys please move yvr missyou	0
855	piersgough thoroughly lively imaginative developers—“sager always challenged us better better	0
856	accept challenges may feel exhilaration victory ntomiho ipaglabanmo tapingday	1
857	give cheerfully	1
858	“don’t burn keep fueled aflame alert servants master cheerfully expectant romans	1
859	lively lovely shower	3
860	draw scum must rubbing hands glee typical draw woolwich lot jammygunnerscum	0
861	love hilarious looking forward much kudos pilot speechless	3
862	smile every morning positive head start clients relations	2
863	guitar shop owners everywhere rejoice	2
864	moving weekend amp sugar daddy replace niggas still happy	1
865	chewing arcdental turlock	0
866	top seed johnson chases double delight tour championship	1
867	modern day book burning without awful guilt oh gleeful social sharing hats	0
868	quarterback wrecks every time glee	1
869	shy next time cheery bunch nsam	1
870	tomorrow first day 🍂🍂fall🍁🍁and elated	3
871	moment found smiling	2
872	like talking someone makes laugh laughter best medicine	2
873	chirp chirp	1
874	way rejoicing pulpit park city baptist church surrey bc midweek service	2
875	rainy day cheerful sunshine prussian want nothing prussian	0
876	got coming back week joyous haha	2
877	happy birthday hope wonderful day filled lots joy laughter lt despite tumblr jerk	3
878	got this💙 staystrong smile yourebeautiful	3
879	got see last lively talkative able tell loved matters	0
880	sometimes get sit back proud pleasing well	0
881	catering channel height technics hearty enjoyment symptomatize vrlfeyrn	2
882	ni bought steam port vice city delight billie jean soundtrack	3
883	tfw en route future coming ya openhouse futurecantor nycletsgo	2
884	hilarious not freudian slip eh	2
885	boys rejoice badger corner reclaimed first social year cluboftheyear	2
886	hate im singing idiot thinks join like not fcking glee meanrikonabot	0
887	decide stop afraid stop free brave free honest healthy life living love	1
888	lowkey want go chirp anna lol say hi atkins one favourite coaches smart caring	2
889	sad rejoicing collegekills	0
890	merriment amp laughter amp instructional powerpoint presentation well done concerned amp thanks	2
891	love seeing happy women glow something real	3
892	traditionalists say bored bored not bored rule cheerfully ignored	0
893	introducing little levity convo yep	2
894	held back skull smiling kiss	1
895	soul searching like announce chosen amp adopted sisters due hilarity	2
896	cheering nhlnycsweepstakes	2
897	another joyful encounter tribez amp castlez met bartolomeo want know download game find	2
898	take kindness weakness acting silly keeping forté breezy chrisbrown teambreezy	0
899	every time people push prescription pot prohibitionists rub hands glee hand cannabis amp slavery	0
900	food деньги smile microsoft netframework fullplusbygora	0
901	rule mind nit hilarious 😭😑😮	0
902	goddamn celebrity draft end classic	1
903	hearty welcome followed	2
904	thought got mad anything bf gets mad little thing lmfao shit hilarious	2
905	died laughter seeing that😂😭😂😭	3
906	watch amazing live ly broadcast lively musically	2
907	everyday wake different player signs contract extension love future coys	3
908	feelings got cheated mistook sparkling ribena normal ribena	0
909	hahaha da best bro ever luv hearty hearts	3
910	fans wanted man utd home next round nare cheering northampton man utd right lufc	0
911	minutes yoga breakfast routine change day preparation sunriseyoga bodyawareness health yoga smile stretch	2
912	appreciate amp enjoy life nuse smile help others use ☺️	2
913	skiving freshers day nails sunbeds gym 😉💜👑 priorities student studentnurse pampered happy	3
914	great training course lots photos fun laughter photo soon boostercourse fun	3
915	great time skywalkers open gym tonight come every wednesday hillsboro train us opengym cheer tumbling	3
916	smile respect give everyone	2
917	ride pile salt life extra sweet always salty always savory surfing aloha smiling	3
918	thisisus messed mind amp anticipating next episode apprehension amp isthereahelplineforthis	1
919	far greet raised come sparkling	2
920	maybe entire russian team test positive meldonium north americans get replace	0
921	feeling taking someone life either scarring exhilarating people need realize going die	0
922	pleasing night lane next round amp bring liverpool anfield coys	2
923	evil rich white men fucking cronies intelligence gov academia using blithe blacks fodder	0
924	sparkling still terribledebatequestions	0
925	well look bright side found use rope tipstosurviveapoweroutage	0
926	minutes yoga breakfast routine change day preparation sunriseyoga bodyawareness health yoga stretch	1
927	wonder gleeful dumb af see world rose tinted glasses	0
928	people watch enjoy rare show optimism	1
929	cool see smart cowboystwitter folks chirp stuff review joined	1
930	aesthetically pleasing omg	2
931	great minds think alike rejoice	1
932	absolutely love laurie hernandez adorable always cheerful	3
933	great training course lots photos fun laughter photo soon boostercourse fun laughter	3
934	truly believe heart right satan rejoicing one another	0
935	certain hilarity people angry protests national anthem flag acts covered st amendment	0
936	lady store said nice eyelashes good right optimism	0
937	chiropractor makes	0
938	looking like heyday	1
939	watch amazing live ly broadcast mila lively musically	1
940	intermit animated ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra	1
941	happy not everything good see good side everything	2
942	use smile change world let world change smile quote actorslife smile love hardworkpaysoff fun	2
943	also delight	2
944	benefit exhilaration called online backing jkuvmvqxy	1
945	watch amazing live ly broadcast mccloud musically	1
946	promise restoration nation israel everywhere look blessing barns wine overflow everything beautiful joyful dousee	1
947	feel blessed work family nanny ❤️ nothing love amp appreciation makes smile	3
948	watching driven food going devon ave eat nihari makes gleeful af	3
949	luckii changing many ways bc scary joyful feeling making strong	3
950	watch amazing live ly broadcast musically	1
951	kinda wished watched mischievous kiss playful kiss	1
952	mostly animated audience bet green sceen folk ones need air	0
953	think ian knew pavel knew charlie bet rob cackle glee heard happened thearchers	0
954	last night watched balls animated bounce minutes figuring wrong	0
955	gkn lively well mad quick	0
956	symmetry key everything must aesthetically pleasing possible hold twin pistols deaththekid bot	0
957	return matt damon director paul greengrass brings back exhilarating rather po faced entertainment movie	1
958	ooh hygge candles jasmine tea amp gbbo	3
959	know sparkling letters super mario galaxy spell mr gay	0
960	second day job already got dollar tip dude whose constantly twitching eye lololol cheering	3
961	yeah playing well	3
962	rec call day haitian church started florida yrs ago preparing acquire bldg wanted know	0
963	awesome ok odds swapping neighborhoods	1
964	oi absolutely fucking killed mins later im still crying laughter grindah grindah hahahahahahaha	3
965	turkish exhilaration shade irruptive russian visitors twelvemonth gobbler nephalism	1
966	proverbs ointment perfume rejoice heart doth sweetness man friend hearty counsel truthfmdawnbreak	2
967	hunter way content joyous simple domestic bliss cannot wait word truly	0
968	highly animated even though decomposing	0
969	watch amazing live ly broadcast musically	1
970	joyous first webiversary web mitzvah smithsonian	2
971	would height hilarity not fact adult swan highly likely attack	0
972	not man not know juggle balls funny pun punny lol	2
973	niggas never changed even kid year old interviews seems jovial happy death sister	1
974	love new show hilarious	3
975	ya talkin know know ya talkin bout new shit chuckin deuces 🔥🔥 kanye breezy	0
976	accept challenges feel exhilaration victory focusx motivation motivationalquotes quoteoftheday	2
977	old saying smile shared one gained another day	1
978	wanted get cake sparkling candles like cake😒😒 ruins everything	0
979	meet new people grow reality people desgusting fake lost cheerfulness started	0
980	backed pats	0
981	reaper became reaper find stories wiki thru comics animated shorts	0
982	american schools lively	2
983	possibilities endless becca unplug matrix stay salty happy surfing sunset aloha	2
984	bother tweeting poor men nwhat good unable cheery go quiet missed btw	0
985	accept challenges life may feel exhilaration victory	1
986	head north arrive breezy cave smells sweet glance watch running minutes late	0
987	sylvia elated receive kisses little prince bright smile clear glanced garrett elyse	2
988	favourite joyful soul	1
989	anyone drinks sparkling water demon	0
990	aaa cam animated proud boy	2
991	started watching glee week addicted gleek	1
992	wasteful day day without laughter	1
993	rewatching glee break tears 😭😢	0
994	watch amazing live ly broadcast lively musically	1
995	canada final tomorrow wch predictions optimism canadian 🇨🇦	1
996	yes ❤️❤️ amp cheering homecoming game	3
997	time go hit library lovely pile book reservations collect morning glee books reading	2
998	sure switch cable news cheery	2
999	not young man compiled info smiling baby mattress created new evil	0
1000	joyful tambourines ceased noise jubilant stopped joyful lyre ceased isaiah	0
1001	day harvest listening sound chopper working way closer home makes farm	1
1002	gaming sites leaned ps heyday leaned last gen gen started vitriolic mostly	0
1003	want darren open video appreciate hilarity	1
1004	harking back dt challenge give dt hearty thank release tax returns	0
1005	well cheery mrrobot	2
1006	pinky funny jovial bt got emotional brought tears felt bad ishqbaaaz	0
1007	jovial laughter trump lackeys showed king used word truly bizarre sight	0
1008	bright side music theory teacher pocket dabbed said know hip walked away 😂😭	1
1009	night sparkling let go wonderstruck blushing way home valeriebot	2
1010	ability make someone happy make someone smile world needs right createlove ☺️	2
1011	incredible anthony weiner caught chasing busty milkmaid across park double speed jaunty music plays	0
1012	sometimes im sad remember margaret thatcher dead rejoice	0
1013	lmao slutty hater girl video hilarious	3
1014	watch amazing live ly broadcast finfin lively musically	2
1015	assured eventual destruction would interests public cheerfully accept sherlock holmes	0
1016	impractical jokers practically genius laughter goodthesoul impracticaljokers bingewatching	3
1017	thank support not attempt levity	0
1018	tutoring gives exhilarating feeling love helping people	3
1019	luke nhe joy delight many rejoice birth	2
1020	oh ok yeah felt dumb like think would known animated least lmao	1
1021	felt bit shit getting high blood sugar remembered first one week incredible happy	2
1022	gonna street parties lot leave spontaneous rejoicing clowns	0
1023	know pro actively playful want press boobs face tatenashi not saying no though	0
1024	taguchi engineering fashionable hale hearty little game optimization mqnaocu	1
1025	use warblers set glee episode acapella college kids	0
1026	possible magazines put versus thy joviality conjunction shower quotient sufficiently bqavtja	1
1027	actually maybe supposed die donation saved lives optimism	0
1028	every single problem ever face solved nice blend patience optimism	1
1029	every wednesday like visit inmates arkham deliver fruit basket cheery bouquet enhanced interrogation	1
1030	n👅💦👅💦👅💦👅💦👅💦👅that hot pussy unappetizing delight	0
1031	lord turn face toward give peace numbers truth trust promise calm justice great mighty protected	0
1032	loving pitch far 🤗🤗🤗 chills smiling	3
1033	attempt levity	1
1034	cheerfully defending group unchecked armed thugs shown history racism violence lies	0
1035	would hilarious frighteningly point gone bad apples national disgrace	0
1036	gets crushes fictional animated characters instead real people	0
1037	come fundraiser fri pm pie face hilarity	2
1038	hope never go day without something make smile deserve good things please follow n❤️💛💚💙💜	2
1039	dont feel grateful grateful written things work together good love god cheerful	2
1040	getting comedic relief season premiere modernfamily girl needs	3
1041	let playful gasp slowly wrapped arms around neck kissing back	2
1042	hello miss lady sure today brings happiness laughter use voice also make us laugh god knows need	2
1043	half day tuhday nah glee	0
1044	literally dying amp living time catch twitter following life basic hilarity	3
1045	good night twitter world wish good sleep productive jovial days	3
1046	survivor back survivormillennialsvsgenx happy see happy	2
1047	jk started week strong still going strong optimism	3
1048	gas prices hilarious cause simultaneously super subsidised taxed	0
1049	yell bye garbage cheerfully	0
1050	happy bday bro 👌🏻	3
1051	beings physical reality reflection always joyful extends lives	1
1052	google caffeine sprightly lengthening corridor seo wgj	0
1053	bridget jones baby bloody hilarious bridgetjonesbaby	3
1054	gave playful wink taking goggles head swinging around finger would never	1
1055	take kindness weakness acting silly keeping forté chrisbrown teambreezy	0
1056	fan endless laughter friends enjoying happiness together fridayfeeling weekend	3
1057	still respect suppose little gleeful days take good	1
1058	would enrique sub busquet	0
1059	root canal therapy bad reputation past new technology allowed comfortable procedures smile dental	0
1060	heard incredibly transcendent song ever amp feel high amp fucked yet joyful amp never	2
1061	iniesta still one player idolize barca delight watch tell	2
1062	animated much recently technology wise makes nice combination look	0
1063	race advances extra achievements individual individual charles towne inspire	0
1064	thenicebot wsjnordics make world joyful place thenicebot الخفجي	3
1065	make world joyful place thenicebot	3
1066	amount laughter ready leave body united lose unreal	1
1067	half past midnight loud banging front door told new rape cases edinburgh today joyful nosleep	0
1068	whatever decide make sure makes	1
1069	perhaps missed another season ihwph nyou joyous gleeful prospect eating	3
1070	good thing sick coughing like ab workout maybe abs defined time better 😂😅	1
1071	somebody braved storm brewing	0
1072	get going tag link please lot friends love following unintentional hilarity	2
1073	lmfao racepimp tamron hall used words fscts msnbc sentence libtard biasedmedia neverhillary	0
1074	not fault observant thought not sorry wisdom laughter observingyou allthetime becareful	1
1075	inglorious distinguished try auction joviality touching back side auction otherwise advance order vawyzad	1
1076	sorry levity inappropriate combined love charlotte reminds rn	0
1077	chirp look cars coming wesszzz	0
1078	watch amazing live ly broadcast musically	1
1079	manchester united manchester city happy days efl	3
1080	love insta	3
1081	finn singing fight feeling shower spying one best scenes show	2
1082	happy birthday jin young princejinyoungday happyjinyoungday got birthday	3
1083	omd cracking thanks follow brian need levity balance cynicism share michael😀	3
1084	watch amazing live ly broadcast mae lively musically	2
1085	no coincidence lacan recorded infants jubilant reactions mirror images noise	1
1086	ages since ive shawarma stomach	1
1087	haters like crickets chirp day walk past shut fuck idol	0
1088	neighbor dancing clayton homes commercial	1
1089	live life devoid mirth come think enough taco bowls life either	0
1090	taking picture awkward smile nme picture day awkward smile nconclusion stop smiling pictureday smile ornot	1
1091	misery loves company church ought place finds none pastor kris theobald joy rejoice	0
1092	quinn short hair makes sad	0
1093	smile instagramers selfie bestmeselfie smile bestmecameraisgreat emojigrid likeforlike friend girl boy tattoos family pack	1
1094	good morning welcome new day life heart mindfulness zen	3
1095	really hitting flavors sparkling water rap know tripping half french spanish flavors	1
1096	blocking doesnt diminish hilarity observation child like response	0
1097	neighbor dancing clayton homes commercial hilarious	2
1098	watch amazing live ly broadcast lively musically	1
1099	hilarious	3
1100	beautiful day today cloudy sunny breezy	2
1101	toddler coping new arrival tried killing yet cheerfully ask	0
1102	easy breezy beautiful	2
1103	people always tell expect anxiety generally cheerful act way expect	0
1104	drink watch worst way cheer	0
1105	helluva lot animated actual game gt lt	0
1106	rejoice following statutes one rejoices great riches psalm thebible	1
1107	come join cakeclubhour tomorrow afternoon pm bizhour	1
1108	ahh voice gets better asked play id happy	3
1109	easy spot parade tiny weans expensive jammies really hilarious	3
1110	best quote german almost	0
1111	tend sick lord christ give rest weary bless dying soothe suffering pity afflicted shield joyous	0
1112	pos rejoicing someone death	0
1113	come rejoice arrival	1
1114	branch closed sunday honor ironman happening downtown come cheer race participants	2
1115	punchline king back 🔥🔥🔥🔥🔥🔥🔥💯💯💯 bright city lights	2
1116	apparently money world buy single person tell not give waist hearty two handed pinch onstage	0
1117	friends send ballons fireworks text amazing smiling	3
1118	decent sleep makes kurt happy soldier spit amp polish converse men chests baseball caps jaunty angle	1
