	Tweet	Valence score
239	اعد احتمل المفاجئات والانكسارات والحرمان والفقد رفقا بي يازمن مراره رماد العمر جنون قلم للدعم	0.547
240	يفسرون غضبي شر يفسرون مزاجي المتقلب نفاق حزين وغاضب يخبروني شخصيتي الحقيقه وكاني جبل يتحمل شي يحس	0.531
241	jeddah nnتمثييل واضحnشف الدقيقه nوجه البنت تبع لجنه التحكيم مكشر غضبان يقول كشري اغضبي	0.439
242	اقسم بالله حاسس بيك يابني وكاتبهالك💔😢	0.348
243	مش كلهم والله اولهم اخويا وناس صحابه اللجان بتعتهم وحشه وده اللي يغيظ ناس تتعب وناس تغش	0.313
244	الواحد محتاج يبعد الناس اللي بيشوفهم شويه nعزله	0.359
245	استياء شعبي	0.45299999999999996
246	طبيعي اللي وصلتله وشوفته حياتي اني ابقي خايف ومش واثق شخص بيحاول يقرب مني	0.5
247	الحالات انا ماني راضيه	0.545
248	ممكن الشخص ببالي يجي يكلمنيلاني اشتقت الله يلعنك😤	0.419
249	اشمئزاز منتهي منهاnوعلي الرغم مازلت احاول بكل اقدر اطول بالي واتغاضي عشان نفسيلكن اعوذ بالله نفاذ صبري	0.721
250	يعنني حقوق الاجنبي غبي شوف عايشين المسلمين ببلاد الغرب بذل واهانه جزمه بفمك افتتاح كنيسه الرياض	0.758
251	الله يرحم سمير سعيد نجم كبير الحراسه وما تطوف بسهوله مؤيد الحداد ماله حل	0.28800000000000003
252	ساخط لاشيء وكل شيء	0.5539999999999999
253	انا مش قادر افهم ازاي الستات بيستحملوا يقرروا هيطبخوا ايه كابوس	0.309
254	البعض اعرف يفكر nتحصله كانه حزين صايم 😣nياخي رمضان عزاء عشان تزعل نفسك وتبوز🙁	0.515
255	وجع بطني مب وقته ابد	0.25
256	اسف نفسيتي المتقلبه غضبي المفاجئ واسف لقلبك المسكين يعاني مزاجيتي بدون ذنب اسف لحظك اللي اعطاك شخص سيء مثلي يحبك	0.455
257	يغمرك القرف وتصعقك قدره الطرف الاخر الدونيه المستوي ليصبح قلبك اعراضا وقسوه ورفض اتحدث مساكين كسرتهم الحياه	0.7659999999999999
258	هاموره تقتبس كلامي وتفسره كيفها وتشتمني بعدين حققت مرادها تبلكني nقصه افلاس قصيرهnغيرهnحقد	0.532
259	انسي ارتجاف شفتاي تقبيل جبينك البارد نظرتي الاخيره لك وبكاء قلبي المستمر جمعني الله بك جنته يارب اختي فقيده قلبياروي الحمدان	0.32799999999999996
260	مره يقعد خطيبته nمن الارتباك سالها nnاخوك الكبير احمد شنو اسمه nقالت فيهم 😂nnواضح توافق فكري الله يوفقهم😂	0.109
261	بعدين متقوقع غريب اصلا تضرب امثله خارج ظروفك الموضوعيه علی الساحه الاقليميه والمحليه والدوليه وادوات تملكها	0.359
262	ويقول لك تعامل راقي لامتصاص غضب المدخن شدخل العامل بغضبه الزق مرض والله	0.531
263	امتعاضي اسبابا عده حصارك لي اسباب	0.483
264	انحرق شي كنت متحمس هويه العملاق الوحشالقرد الله ينتقم منك الحيوان اللي حرقت	0.594
265	مش بياكل وبيشرب خلاص الناس التاني تولع بجاز وسخ مش عارف اخرتها ايه معاه ربنا ينتقم	0.9229999999999999
266	ارجو ياوزيره الفرح تغضبي مني وتزيلي صوره المراه الصدر المكشوف شكري وتقديري	0.406
267	مصيبه مصر الخوف اللي ملا قلوب المصرين بشر اقل شئ ونسو الله مسبب الاسباب القادر شئ	0.41200000000000003
268	ايه يارب اللي بيحصل فينا ده ليه احنا بس اللي بندفع تمن ثورتنا ظلم وقهر غربه وسجن ومرض nوجعn😓😓	0.7340000000000001
269	شو بيزعجني كون عم فكر سرحانه وانتبه اني كازه عسناني بنتبه عافكاري بلاقيها مم مش توتر	0.45299999999999996
270	mlee قله حيا الله ياخذهمnصار الحرام شيء عادي عندهم يتفرجون بكل ثقه	0.833
271	يثير امتعاضي خبث ودجل وكذب ونجاسه الصهيوسلفيه	0.9059999999999999
272	ياشركه الكهرب بتشترون لنا اجهزه جديده ومكيفات جديده خربت اجهزتنا كثر مايطفي ويشتغل الكهرب بساعتين يشتغل ويطفي مرات	0.632
273	خنقات وبكا😦كيف	0.5
274	الحمد لله ربنا يبقي يشلهم فه اديهم اﻻرهابين واللي بيمولهم كمان ياقتله المسلمين مكان	0.677
275	الشعب ملوش طلب عزل السيسي	0.45299999999999996
276	درجه الحراره وحلو الله يجيرنا	0.469
277	الكثير يظنون السعوديه قطعت علاقتها قطر دعم الارهاب السبب الحقيقي لاجل عيون جنودنا تقتلهم يد الغدر والخيانه	0.563
278	برشلونه ملقا انريكي سبب نرفزه لاعبيه وخروجهم النص سبب اعطاء الحماس والمعنويات لملقا يزعم باراحتهم بدنيا فيرهقهم بدنيا ونفسيا	0.455
279	يعني ايه ركبي توجعني الوجع ده وجع واحده عندها سنه	0.313
280	لحد يعاني مشاكل ماليه وسيق وحصلت تظاهرات تاخر رواتب المعلمين لان حكومه بغداد تاخرت التسديدnمن اين سياتون بالدعم بعده	0.53
281	اتمني ماشوف كلام اشتياق اوحب ايا ابعدوا الدراما شوي وعيشوا الواقع المر	0.484
282	مابعرفش اسيطر انفعالي الطفولي ودي حاجه دايما بتسببلي احراج والله	0.359
283	دعني اصف لك شعوري اني اشعر قلبي كقطعه جليد مكعبه تستوطن وسط صدري؛ فانسكب الحزن كماء شديد الغليان فاذابها	0.469
284	وما يجي يقول انت انت غيران يرد بتهجم يحسب انك تسبه	0.34299999999999997
285	اراد فهمك خاطئ سيفعل حتي وصل الحد يعتبر كلمه شكرا اهانه	0.391
286	لغه التعاطف قناع يسقط وبعد عمل حقير يحاك المملكه ينكشف الخنازير والكلاب الظاله وتظهر نواياهم وامانيهم قبحهم الله	0.789
287	وش الصراخ فقع اذني كنت لابس السماعات😠	0.7340000000000001
288	ازاي ياحبيبي نام وارتاح	0.32799999999999996
289	rs هه والله انك نايم وانا اخوي يلحقوا وشايفين اخوي ملتحي ماينفع فيهم ذولي الحرق ونفتح وجيهم المرض الله يشلهم	0.813
290	الحال اصلا زفت بس لازم كمان يزود نكد مركز دخله العيد ده ذنب لوحده تيران وصنافير مصريه	0.732
291	الارشاد التربيه الخاصه جامعه الامام العقاب بالرغم يمنع حدوث سلوك سلبي سببا لاثاره الغضب والعدوانيه	0.32799999999999996
292	شبان غاضبون يغلقون طريق الامعري شارع الفدس بمدينه البيره كلا الاتجاهين احتجاجا التخاذل قضيه الاسري المضربين عم الطعام	0.545
293	نفسي اوقات ضعفي اتكلم واحكي معاك	0.273
294	عشت كئيب لدرجه للان عيوني مصدعه طيب خليها حزينه النهايه بس مو للهدرجه karasevdafinal	0.581
295	ترضي بنصف حب بنصف فراق شي شي الاطلاق	0.32799999999999996
296	كلما رايت يتبع مبدا التقيه يبدي يبطن اشعر باستياء خليك واضح رايك وصاحب مبدا معلن لان التقيه ستنال وتصغر شانك	0.424
297	انتي بني ادمه وسخه وشرموطه وشكلك يقرف شيليها علشان تعمليش ذعر للناس	0.938
298	جاب شي راسه القضايا واقع مجتمعنا nnلا تصير احمق تاليب راي الدين	0.515
299	مومعقول اللي قاعد يصير فيني هالايام يارب ماينتابني شعور الخوف والتوتر اللهم التركيز واعلي الدرجاتت	0.391
300	دول ولاد تيت	0.8029999999999999
301	اللهم ابدل حزن امي بفرح تبكي شدته اللهم جنب والداي اذي الدنيا واطل باعمارهم واحفظهم لي🖤🖤	0.177
302	مب اني متضايقه بس عتاب	0.379
303	مجروح بعدك مجروح ادري اخليك تروح	0.409
304	حتي خرج لنا جيل مسعور جنسيا ومتعطش لاي احتكاك جيل تفكيره منصب بالكامل الجنس جيل قليل الوعي جيل منافق ومستشرف	0.726
305	مبكرهش حياتي المنظره	0.547
306	نرفزه الصبح	0.758
307	كنا عم نستنا شغلات احسن هيك هالموت والتدمير والتهجير والتعبnياحيف بس	0.578
308	ماله مكان مستواه نازل لاعب يرضي بالاحتياط التذمر شيء متوقع	0.43799999999999994
309	ماهو شعور الفرح كثر ماهو شعور الاستياء	0.273
310	لحد يكلمني هالفتره عايشه حاله كابه عميقهه	0.53
311	مش كنا فضلنا اصحاب احسن 🙁✋️	0.297
312	malfaresاتمني تاخذ جوله ممر انهاء الخدمات لتسمع مدي تذمر المراجعين ضياع الاوراق وغياب الموظفاتوكل راجع بكره شيء محزن	0.636
313	اهم شي نبيه يجلد الاعبين جلد اللي بس يستعرض طول الدكه مكانه	0.547
314	يعني نهايه هالحلقه بتكون سعيده ونهايه المسلسل يموت منهم ودي انكد عليكم	0.32799999999999996
315	الناس اللي كيزداد الوزن ديالهم رمضان انا احسدكم	0.235
316	لاول مره اشعر بانني وحيد وبانني املك مصيري بيدي شعور بالفزع انتابني شعرت ملجا سواي	0.419
317	يارب انام يارب انام يارب انام مو طبيعي ماغمضت عيني فزيت النوم مرتاعه مدري ليش قلبي قاعد يحرقني فيني غصه برضو مدري ليش وجع	0.53
318	ياخي رمضان يفطر بيته يفطر بيته ايش يفطر بيته خلاص ياخي افهموا💔👊👊😠	0.547
319	هواء خوف توتر ارهاق نوم جوع قلق ارق شي شي	0.591
320	الم كده تحس انك بتربي وجديد تبقي الكتكوت المبلول يخليك تعد النجوم وتعد حاجه علشان تنسي nnالمالاسنان وخلع الضرس	0.29
321	صحيت النوم فايق ومفيش حاجه معكره مزاجي قولت ازاي دا يبقي عيب حتي والله فتحت الnotes القديمه قريت شويه والحمد لله بقيت زالزفت تاني	0.518
322	حراره جلدي وخصوصا يديني ورجليني تزيد كبير nمش سخونه حرارهnوكل يسلم عليا يفكرني تعبانهnمع اني منتبهه لنمط الاكل والرياضه	0.281
323	انت شايف كده الكلب ده مكمل ياشوقي وراه اسرائيل وبينفذ اجندتها بالكامل بيموتوا مصر بيخنقوها حسره	0.828
324	اعتقد انني احتاج لمكان هادئ وبعيد ضجيج الحياه صراخي يسمع ابدا	0.39399999999999996
325	ودي اعرف وش اللي يضحك بالضبط 😭😭	0.391
326	مجتهد ارعب ال سعود رجل بمعني الكلمه	0.375
327	خايف امسح ورق الموبيل اعمل unsave لحد اشوف هعدي ايه وهشيل ايه اني مكنتش بفتحهم اصلا ليله الامتحان 😂😂	0.141
328	للاسف العكس صحيح احترامي تربيه صح البدايه وبضمير مش حيحصل ده اهمال توقع الطفل يبقي متربي	0.39399999999999996
329	انتي اقرب حد ليا يعني المفروض عرفاني ازاي قدرتي توجعيني كده	0.578
330	حنا سدحوا بنت وكفنوها 😩nخذت لي شهر وانا مروعه انام زين لاصقه امي الله يغفر	0.485
331	بسم الله الرحمن الرحيم اعوذ بالله ماحسيت بطعم الرعب صدق سولفت معي وحده نايمه😭	0.266
332	تكذب محد طرد المعتمرين والغدر والخيانه اللوح اللي انت حاط صورته	0.7120000000000001
333	انا كنت قاري تصريح بيقول مش بيستبعد ترشحه للرئاسه التصريح دا متهور بصراحه	0.281
334	البنك الاهلي يؤخر الرواتب اداره الاهلي عساك الخساره مو بس حبس الرواتب فهلوه شطاره يااكبر حراميه راس مجنون	0.706
335	الاحيان تنحط بموقف ماتدري سويته صح خطا تانيب ضمير	0.45299999999999996
336	تكلم وانت غاضب فستقول حديث تندم طوال حياتك	0.43799999999999994
337	اللي حابب يتشتم ويتسبله الدين ويتمرمط ويتذل يجي خاص موجود لمده ساعه لكل نجس عايز يتمتع ✋nnريتويت يابن المتناكه منك ليه	0.909
338	يارب ارضا حياتي مو قادره اتقبل وضعي وخايفه ربي يغضب القنوط	0.318
339	بس احتاج انفس غضبي افكر بشعري شي مسكين حياته مهدده تبعا لمزاجي	0.588
340	اوقات كتير العياط مش بيبقي ضعف بيبقي نفاذ حاجات مبقيناش قادرين نستحملها	0.45299999999999996
341	الشيطان حريص تحزين وتخويف الانسان حتي المنام ولذلك جاءت التوجيهات النبويه بالتحرز الشيطان بالمعوذات اله الله	0.25
342	اعتداء كس خواتهم والله رح نحاربهم يااما نطالعهم ارضنا يااما نموت واحنا عم ندافع	0.8909999999999999
343	وماينوصف بالكلام ودك تدخلينه بقلبك عشان يشوف الوجع سببه لك	0.426
344	اكره شي لمن لوحدك وفجاه عينك تدمع سابق انذار سبب تكذب نفسك	0.594
345	دول ربنا هاينتقم منهم شر انتقام تجار	0.7340000000000001
346	هه ماحب السياسه انا واكرهها لان ناس مختصين بالامور هذي تنجرين ورا الاعلام يدور الفتنه	0.242
347	مات الوفاء فلا رفد طمع الناس يبق الياس والجزع فاصبر ثقه بالله وارض فالله اكرم يرجي ويتبع	0.379
348	حتي انا مدري والله ليه اسوي هالحركه بس يعني شكله نرفزه لانها يدخلني وانا مابي ادخل محد يدري عبقريه ماجبت شيء جديد شكرا❤️	0.344
349	مو قادر يرقعها اعتذر الاعتذار شيم الرجال الحكومه الله يعزها تقول الشعب القطري شقيق ومصلحته اولويه	0.39399999999999996
350	يعني ايه حكم العساكر nامبارح تيران وصنافير nوانهارده الوراق nوبكره هيجي الدور بيتك nقوم اصرخ ثور✊ nكفايه خوف nكفايه سكوت	0.8440000000000001
351	اسالني الخبث احدثك نفاق وغدر الاقارب	0.5
352	لحظه لحظه غضب تمنع لحظه ندم	0.23399999999999999
353	يعني دا يحصل كميه مصايب كدا دا وقته يعني رجليا تتجزع وبيقولي ارتاح السرير 😴😴	0.469
354	المشكله تجاوزت انكار المنكر الفرح والشماته والانتصار للنفس والانتقام الشيخ لوقوفه منكرات سابقه	0.532
355	ليش ترضي يفجرك ارضي بلدك واهلك مامسويه فضل سلاح قديم بضعف السعر همه الممنونين امريكا دعمتك بالسلاح وروسيا لازم نعبدهم	0.578
356	تحذير السفاره الامريكيه تفجير ام بث رعب وترهيب السفاره الامريكيه	0.5
357	واللي يغيظ اريكسن جاب والكر جاب وكوستا جاب ومهزله يعني عامل تريبل كابتن لاقل جاب نقط	0.406
358	دعني اعبد الله بلا اكراه بلا ترهيب دعني اود لقائه بلا تعقيد بلا الخوف المهيب	0.273
359	اعاده حركه النقل الظالمه حسبي الله ونعم الوكيل الله ينتقم الظالمين تلاعب وكذب واستفزاز عليكم سخط الله	0.8440000000000001
360	ايه ده بجد ايه	0.435
361	ليه انا منرفزه بدون سبب	0.606
362	تزيد تنكد عليهم مساكين اللي جاهم كفايه ماجزين الابتدائيه الله يجيرنا	0.469
363	وارجع واقول ننسي الكلام ده بقوله انا غيري ونشوف الصوره اشمل واوسع بعيدا ضغط الخوف خصوصا بالخليج يعيش حاله هلع وزعر	0.304
364	رساله صاحبي nبالوقت اللي المسافه تفرق مابيني وبينك تاكد باني بحزنك فرحك بكون معاك انا السند لكتفك	0.348
365	xix ليه تضحكون اللي فلم مرعب وحشيه 😭😭يارب يموتون اللي ياكلون الناس	0.581
366	انتو تتنرفزون لين حاط رنته رنه المنبه انا فيني خلل🙂😤💔	0.469
367	الحوثي يقتل الشعب ويقول اللهم تقبل صيامنا وصالح اعمالناnnحشيش خطير ومهره وسخه nالحوثي نجران nصعده صنعاء الرياض عاصفه الحزم	0.7190000000000001
368	جماعه الاخوان الارهابيه باعت الجزر المصريه باعوا الغاز المصري هيبيعوا الاهرامات خلي الشعب نايم الاخوان يبيعوا البلد تمرد مجلس النواب	0.625
369	More والله كابه طبيعيه بعدين عطني حل معقول ماطلع معك انتحر	0.43799999999999994
370	تحدثت واخوتي الاوضاع الراهنه بما اننا نبلاء البلد اخفي اسفي حينها عما حدث باب حريه راي استشاطوا غضبا وكاني ساب ابوي بقبره	0.606
371	ايش يبغون الاتراك مسوين انقلاب وقلق	0.406
372	ضعيفه انا قدام تعب جدتي ودموعها والله ضعيفه وجدا	0.348
373	تيران وصنافير المصريه وخيبه امل برلمان الخزي والعار يحاصرني واقع مؤلم اليم اجيد قراءته تيران وصنافير مصريه يابغل	0.828
374	ايوالله غاليه واليوم غبار بس فكونا الله يرحم والديكم ماتركتونا نداوم الزحمه	0.53
375	جزء يتجزا حياتي رعب	0.424
376	بهالرطوبه اخم واغسل انفولو	0.47
377	ربنا ينتقم كلام مطلعش مني بيتكلم عليا وبيشوه صورتي🙌🏻🙏🏻	0.7340000000000001
378	يارب عوضني شيء احببته وخسرته واكفني قهر يؤلمني وكل فكر يقلقني وكل يحزنني وجنبني اللهم شر مايكون	0.309
379	كفي تباكي فعلتم انتم لتحرير اهل العراق داعش شي فشلكم وتخاذلكم مهد الطريق لايران المنطقه	0.727
380	شعور اني مزعله شخص قريب قلبي شعور كلب يارب تخليني حسره بقلب	0.303
381	عندك همج زايد ودحلان ماعندهم مباديء جيره وحسن ظن الله يناقم منهم عاجلا	0.625
382	النور قاطع ماعندكمش حاجه تانيه تحرقو بيها دمنا سحور يشعر بنفاذ صبرها	0.8590000000000001
383	ناس مش بس لازم يتزوجوا ويخلفوا مش لازم حتي يكونوا موجودين بالاساس 👎😠	0.6609999999999999
384	الخونه نطقوا نطقوا كفرا خرسوا خرسوا خيانه وغدرا اخزاهم الله	0.828
385	اللي بيسامح دايما ده nخااف زعله😘✌✋👌👊	0.32299999999999995
386	عندي زهايمر لاي شي بدي اتذكره nبس مواقف واشخاص معينين بينتسوا بيروحوا البالnسعاده حزن فراق	0.25
387	انا مدريد حتي حقهم بالحياهnالمفروض يتم منعهم التكاثرnوالقضاء عليهمnمو بس لحيه خساره كره قدمnnالموت لمدريدn😤😤	0.7120000000000001
388	صادقه بانفعالات ادريناين مش لوح ازاز	0.353
389	الوجع بجد انك زعلان نفسك	0.313
390	دهس مصلين لندنnاي حادثه الحوادث بتحصل الغرب بيقولوا حادثه بسب الارهابينnالا المسلمين تحصلهم حادثه محدش بيقول حاجه	0.7340000000000001
391	غضبي سكوت شيء جديد شخصيتي	0.515
392	ابدا مو وقته يطفي الكهرب حر الله يجيرنا حر نار جهنم	0.5760000000000001
393	انا ابدا ماعندي مشكله الاشخاص اللي يكرهوني بالعكس احس انهم مصدر تسليه بالنسبه ليا واحاول اثير غضبهم وازيد استفزازهم واستمتع	0.258
394	مايستفزن ويطلعن طوري الاصوات المرتفعه وكانهم دقيقه ويتذابحون وهم بطبيعتهم	0.597
395	Evil هاذي الفايده جارك طامعين ومستدعين يعملون لك حاجه تمكنهم غدر	0.565
396	كلام الناس اللي متعاطفه بوفون محسسني مخدتش ولابطوله فحياته وهيعتزل بصفر بطولات ياجماعه الراجل واخد كاس عالم شويه تقدير لتاريخه يعني	0.191
397	ايش اجاوب وانتي داري عارف الحال بوضوحيمن يصدقني قلت الفراق بلا سبب 🎶🖤🖤	0.32799999999999996
398	الكابوس شفتو لازم ابخر حالي وابخرو للحب ياشو ناس عينها ديقه الله يجيرنا ويجعل كيدهم بنحرهم	0.43799999999999994
399	زي انهارده سنه كنت قلقان ومتوتر وحاسس بشعور طلاب الثانويه العامه دلوقتي nفا يارب اصلح حالهم واكرمهم 💔nثانويه عامه	0.203
400	محزن ومؤلم وصل البعض الشاب السعودي المستوي السخف والبلاهه للامتعاض لاجل كره القدم الترفيهيه	0.578
401	الواحد قلقان مش قلقان امتحان بكره ده	0.379
402	تدققين والله ضغطي مرتفع وزاقه معي	0.581
403	بمناسبه الموضوع ده انا سامحت كتير وشعوري بالتسامح اعلي بكتير شعوري بالانتقام بس شخصيتين فحياتي بكرهم لدرجه مش عاوز اسامحهم اصلا nprt	0.578
404	ارهب لحظه عندي وممكن تريحني حاله الوصول اتفاق احس شعور الحريه	0.188
405	بشار الاسد nيا ويلي ذبحته	0.7190000000000001
406	وش ترجون دوله قائمه الاساس الانقلابات قطرائيل والخيانه	0.652
407	اقتراح لتظبيط مزاجي صلاه العيد الصبح عشان نزلتلهم بالوش ده هيقتلوني وهبقي نكديه مرحش الصلاه احسن	0.29
408	ماقدر يستوعب كميه معاناه المراه السعوديه اتمني يعيد الحلقه مره وثاني عشان الحمار مايفهم بالتكرار❤️ انا راشده	0.574
409	ممكن يعمي الحج تقسطلنا السنه ضايلين يشعر بالاستياء	0.516
410	hgtp غضبت تباهي هذي اليهوديه العجيب احدا الاخوات رات الصوره معي فاعجبها الباس فزاد غضبي منهما ☺️	0.7340000000000001
411	هزيمه الثوره بتتجلي وتبقي اشد وطاه اللحظه دياللي المهتمين بالشان العام ناحيه وجموع البشر ناحيه تانيه مش مهتمين شاغلين بالهم	0.609
412	يارب تطلع النتيجه خير بموت التوتر💔💔	0.313
413	ماتقولهاش عايوده اسمها عايده	0.426
414	قسم بالله ارتجف ارتجاف كاني ميت وبعد المباراه اصدع	0.578
415	الله يسعدك ويشافيك ويعافيك ويجعلها اخر الاوجاع ياا رب💐	0.152
416	يقلق النساء الامور دائما ينساها الرجال وما يقلق الرجال الامور دائما تتذكرها النساء	0.141
417	الله يفشلكم فشلتونا والله الترندات تجيب السخريه لنا كشعب وش المهزله شعب فاضي واتمني يعارض تغريدتي يروح يشوف عزيز دايري والجن	0.909
418	معرفش الخارجيه ساكته امه ليه المفروض توجيه انذار ليه وعندما يتكرر طرده وبناقص	0.667
419	شوفلنا دكتور زميل امراض نفسيه بقي نعالج نفسنا بدل ننشر خوفنا الوضيع ده ليطلع وباء حاجه	0.191
420	انتقام السلاطين خلاص حتي تويتر مسوين ازعاج بلعبتكم السخيفه	0.531
421	اسود تاريخ مصر احساس بالمهانه سبوق نواب عار هيدخلوا التاريخ اقذر ابوابه حسبنا الله ونعم الوكيل تيران وصنافر مصريه	0.8640000000000001
422	واضح الحزن والاسي لدرجه انك اخطات الكتابه	0.38299999999999995
423	اكره السلبيين ياخي تسوي انك فاهم الكفت وانت تدري ايش بيسير خلي سلبياتك لنفسك 😡😡	0.7659999999999999
424	رغم كميه الامتحانات ال درتهم حياتي بش ضروري امتحان يجيني تلبك معوي ونعيش وهم عمره دار امتحان ومتوتر للمليون	0.484
425	كلام اللي بيوجع يطلعش ساعه غضب نرفزه يبقي حقيقي وما يقالوش عذر نعرف نسامح بي وننسي اللي حصل	0.42200000000000004
426	الازعاج الحاصل مكبرات الصوت تتداخل الاصوات لقرب المساجد بعضها لبعض وكذلك ازعاج جيران المسجد مراعاه المرضي والاطفال	0.484
427	محل طيور يفهم الببغاوات كويس الافضل انك تخليه يقصله يقصله جناحاته الببغاء يطير كويس يتمرد التدريب	0.23399999999999999
428	شوفت قسوه وظلم ليه ناس كتير دول باعوني وندموني حسن الضمير	0.703
429	الله المشتكي ياتي عليكم ينتقم منكم الاحرار شر انتقام	0.813
430	المغرب ماهو فاضي يفتح جبهه خصوصا الريف يغلي غليان فتصور تغطي اخبارها الجزيره تغطيه	0.303
431	كنا وكيف صرنا وكيف حلو بكلامنا وكيف الحين يضجر كلامنا	0.27899999999999997
432	تخيلو معي افني حياتي كلها لرجل اكوي واغسل واطبخ واحيانا تبني النهايه بكل برود يهب حياته كلها لثانيه قشعريره مزعجه	0.636
433	غاضب لدرجه افجر رحمك	0.938
434	شبعنا كراهيه وحقد وضغينه وفتنه فامساك بمعروف تسريح باحسان انت تملك مصير غيرك حضاري بوجودك	0.547
435	ياخي انا خايف قطر منك اخاف ينقلون المونديال للخفجي بدال قطر حسافه	0.203
436	اكو ناس ماعدها شغل وعمل بس تتصل وتسمعك اخبار زفت وكلام زفت بحيث ظليت يتصلون اخلي ايدي گلبي	0.667
437	انا انسان ضائع اتحدث اوجاعي وربما ساتحدث اوجاع غيري كميه كبيره السلبيه موجوده ولكنها تمثل حال الكثير	0.516
438	فيني وجع مدري غصه بالضلوع والحزن جاني رغم اني ابيه احتاج هاللحظه افضفض بالدموع يسلفني حظن ابكي	0.529
439	يا خطباء الجمعه وائمتها ياعلماء المسلمين اغضبوا لله وحرضوا الناس الغضب لله الله يرفع عنا جميعا البلاء اللهم بلغت	0.649
440	بيض الله وجهك والله ماقصرت واصل الامام ماعليك الاعلام المعادي اتمني ابعاد لاعب يتمرد النادي مشجع نصراويسنه	0.122
441	بلدك بتتسرق ولسه الناس بتخاف عسكر جبان	0.696
442	لك كسمك حكام اعطوه البطولات وبكفي قرف تسلل واضح احا	0.9390000000000001
443	لاتنقهر حنا معا الدوله والدوله غضبتn لايهمك تصفي الموضوع اردعت الشرذمه اليمن وو معا يد بيدnغضب محمد نايف	0.5760000000000001
444	انا ودي تقول اسمي وتلامس خدي بكفوفك تحبني طرف حزني واحبك طرف خوفك	0.21899999999999997
445	ميت انا مابي مشاعر ميت انا حب بشر ميت انا قصه قديمه ميت انا غصه اليمه😣😣	0.636
446	القلق يمنع الم الغد يسرق متعه	0.078
447	غضب المصريون غضبه مضريه لفكره تخصيص مستشفي جابر للكويتين ننفعل الشكل تطاول الوافدين صفاء الهاشم	0.485
448	laila وش يفهمهم وش الاشتياق اللي يهز الصدر ويقلق النوم	0.484
449	محدش هيسال فيغيابك اللي هيحس يومه ناقص غيرك	0.266
450	استشاطوا غضبا المتصهينين العرب تجريم حماس الصهاينه انفسهم	0.774
451	الدول العربيه تصاب بالغصه مواقف الدول العربيه ابوكم حتي استنكار مكه ماطلع منكم اليس لديكم رعايا معتمرين الساكت اخرس	0.7120000000000001
452	اكتر حاجه بتضايقني الاقي حد مهمل عربيته 😤😤 العربيه روح زيها زي البني ادم بظبط تحافظ بتحافظ والله	0.409
453	الحسابات تحاول بث الرعب بالناس بايهامهم بدايه فوضي وحراك البلد الحذر الحذر وبلوك تفجير اجياد المصافي	0.485
454	وانفضح بعدين قدام ضيوفي واحطها راسي اقول انا اللي مسويها😠😠	0.578
455	والله امر محزن بهالوقت تحس انك ذليل وضعيف وحقير بنفس تشوف ناس تعتدي اهلك والناس بدون سبب تهجم سائقي دبابات عائله	0.65
456	صارلي شي ميه سنه مشلوحه بهالدكان ضجرت مني الحيطان ومستحيه تقولn القعده الاوضه الكتب والملازم	0.382
457	انا هطق مفتكرتش احمد مالك ده مين وممكن ابطل اتفرج عالمسلسل	0.591
458	امر غريب تجد اكاونت بتويتر يضج بالحياه والموسيقي والرقص والالوان وبعد التعرف صاحبته تجدها عزله واكتئاب	0.364
459	ايوه انا اللي بغلط دايما وانتو ماشاء الله nnبتشخو كنافه بالمانجه	0.6559999999999999
460	تثير غيرتي عشان اخسرك وابتعد عنك بضمير مرتاح شي مسموح الغيره اخليك وبقلب بارد بدون اتحسف	0.45299999999999996
461	افتكر انك هتجيلي بكرا علشان ادوس اصل الدنيا بتلف ودوري جاي 💪💪😡	0.625
462	اكره صوتي بحه بكي اكرهه شكلي وانا احاول اتكلم بس مخنوقهه داخلي اكرهه عيوني تدمع الغلط نوبه خروج حكٱيہ غيم	0.545
463	معاناه طلاب الشهاده هالايام الخير ماما اديه قلتلي بتجمع خايفه ابن خالتك يسبقك	0.297
464	گل يوما ننتظر ونسينا غدايجعلنا نكبر بنا فرح غربه سراب	0.32799999999999996
465	تشعر بالكتمه الم خفيف الصدر الحلق اثناء الجهد ويذهب التوقف الجهد بدقائق انذار لجلطه القلب تتردد زياره	0.29
466	الاكتاف قادره حمل راسك ول سوء حظك بينهم الكتف تحب وجع	0.39399999999999996
467	انني اتغير بطريقه مخيفه اقلل اصدقائي واواجه حزني بكل برود	0.375
468	وشو حانق	0.368
469	الزواج الحمامات العامه اللي جوا مش طايق الريحه واللي برا مش قادر يستني نكد	0.344
470	الواضح عديم الرجوله مالقا البنات يتقوا عليهم انسان مقرف وضعيف اقسم بالله لاتمد يدك بنت سربوت ينزع عبايه فتاه	0.7340000000000001
471	خلوني انا حزينه	0.426
472	مصيبه كارثه فاجعه الشعب حينما تعطي الصلاحيه لشخص جاهل تافه يقوم بتحرير المخالفات بلا ضمير خوف الله باشر نظام فاشل	0.8909999999999999
473	عليهم غضب الله وقبحهم وارسلهم الجحيم اخشوشنوا قاتلكم الله	0.879
474	طبيعي تعيش حياتك منهم اكتئاب اللي وعدك يفضل حد غاب	0.455
475	مايحترموني وانا نايمه صراخ وازعاج تعبت نفسيتي منهم	0.516
476	يستفزونك ليخرجوا اسوء مافيك يقولونn اللهم اني صائم	0.594
